"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2012-07-16T02:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0178,5","+0139,5","10127,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5","3,9,003,9,+999,9",,,,,,,,,,,,,,,,"MET09807/15/12 18:53:01 METAR KLAX 160253Z 24007KT 10SM CLR 18/14 A2991 RMK AO2 SLP127 T01780139 53003 $","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2012-07-16T03:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","220,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0172,5","+0139,5","10130,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00457,5,99,9",,,"1,99,1,+00457,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,,,,,,,,,,,"MET09507/15/12 19:53:01 METAR KLAX 160353Z 22006KT 10SM FEW015 17/14 A2992 RMK AO2 SLP130 T01720139 $",
"72295023174","2012-07-16T04:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0172,5","+0139,5","10137,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00457,5,99,9",,,"1,99,1,+00457,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,,,,,,,,,,,"MET09507/15/12 20:53:01 METAR KLAX 160453Z 24006KT 10SM FEW015 17/14 A2994 RMK AO2 SLP137 T01720139 $",
"72295023174","2012-07-16T05:00:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","240,5,N,0031,5","00457,5,M,N","016093,5,N,5","+0170,5","+0140,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00457,5,99,9",,,"3,99,1,+00457,5,9",,,,,,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,,,,,,,,,"MET08307/15/12 21:00:03 SPECI KLAX 160500Z 24006KT 10SM BKN015 17/14 A2995 RMK AO2 $ (CF)",
"72295023174","2012-07-16T05:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0021,5","00549,5,M,N","016093,5,N,5","+0172,5","+0139,5","10139,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00549,5,99,9",,,"4,99,1,+00549,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0200,1","999,N,+0172,1",,,,,,,,,,,"10142,5,10024,5","1,9,011,9,+999,9",,,,,,,,,,,,,,,,"MET11307/15/12 21:53:01 METAR KLAX 160553Z 24004KT 10SM OVC018 17/14 A2995 RMK AO2 SLP139 T01720139 10200 20172 51011 $",
"72295023174","2012-07-16T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","240,1,N,0021,1","99999,9,9,N","016000,1,N,1","+0172,1","+0139,1","10139,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00450,1,99,9,99,9","240,M,+0200,1","240,N,+0172,1",,,,,,,,,,,"99999,9,99999,9","1,1,011,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  16064 72295 32466 82404 10172 20139 30087 40139 51011 90553 333 10200 20172 555 91606;","Q01 100873APOSP "
"72295023174","2012-07-16T06:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0021,5","00579,5,M,N","016093,5,N,5","+0172,5","+0139,5","10140,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00579,5,99,9",,,"3,99,1,+00579,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,,,,,,,,,"MET09507/15/12 22:53:01 METAR KLAX 160653Z 24004KT 10SM BKN019 17/14 A2995 RMK AO2 SLP140 T01720139 $",
"72295023174","2012-07-16T07:02:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","220,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0170,5","+0140,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00579,5,99,9",,,"2,99,1,+00579,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,,,,,,,,,"MET07807/15/12 23:02:01 SPECI KLAX 160702Z 22004KT 10SM SCT019 17/14 A2995 RMK AO2 $",
"72295023174","2012-07-16T07:15:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","220,5,N,0021,5","00640,5,M,N","016093,5,N,5","+0170,5","+0140,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00640,5,99,9",,,"3,99,1,+00640,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,,,,,,,,,"MET07807/15/12 23:15:01 SPECI KLAX 160715Z 22004KT 10SM BKN021 17/14 A2995 RMK AO2 $",
"72295023174","2012-07-16T07:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0015,5","00640,5,M,N","016093,5,N,5","+0172,5","+0139,5","10137,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00640,5,99,9",,,"3,99,1,+00640,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,,,,,,,,,,,"MET10507/15/12 23:53:01 METAR KLAX 160753Z 26003KT 10SM BKN021 17/14 A2994 RMK AO2 SLP137 T01720139 402170172 $",
"72295023174","2012-07-16T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0217,5","240,N,+0172,5",,,,,,,,,"024,W,+0161,D,4","024,D,+0139,D,4",,,"10017,4,10135,4","10017,4,10119,4",,,,,,,,"1,24,00447,250,9999,5","2,24,00447,250,9999,5","3,24,00291,999,9999,5","024,X,087,D,4","024,N,061,D,4","024,M,074,D,4","SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7124 HR MIN TEMP (F): 63AVERAGE STATION PRESSURE:29.580 MINIMUM SEA LEVEL PRESSURE:29.88 TIME OF OCCURRENCE:1702 PEAK WIND SPEED (MPH): 10 PEAK WIND DIR (DEG):250 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.5 24 HR AVG TEMP (F): 67DEPART FROM NORMAL: -2  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  2 LATEST DAY MAX TEMP (0700-1900 LST):71  LATEST NIGHT MIN TEMP(1900-0800 LST):63 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",
"72295023174","2012-07-16T08:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0015,5","00640,5,M,N","016093,5,N,5","+0172,5","+0133,5","10135,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00640,5,99,9",,,"3,99,1,+00640,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5","8,9,003,9,+999,9",,,,,,,,,,,,,,,,"MET10607/16/12 00:53:02 METAR KLAX 160853Z 26003KT 10SM BKN021 17/13 A2994 RMK AO2 SLP135 T01720133 58003 $ (GG)",
"72295023174","2012-07-16T09:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0021,5","00640,5,M,N","016093,5,N,5","+0167,5","+0122,5","10133,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00640,5,99,9",,,"3,99,1,+00640,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,,"MET10007/16/12 01:53:02 METAR KLAX 160953Z 24004KT 10SM BKN021 17/12 A2993 RMK AO2 SLP133 T01670122 $ (GG)",
"72295023174","2012-07-16T10:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0015,5","00640,5,M,N","016093,5,N,5","+0172,5","+0128,5","10131,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00640,5,99,9",,,"4,99,1,+00640,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,,,,,,,,,,,"MET10007/16/12 02:53:02 METAR KLAX 161053Z 25003KT 10SM OVC021 17/13 A2992 RMK AO2 SLP131 T01720128 $ (GG)",
"72295023174","2012-07-16T11:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","220,5,N,0021,5","00640,5,M,N","016093,5,N,5","+0172,5","+0128,5","10131,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00640,5,99,9",,,"4,99,1,+00640,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0172,1","999,N,+0167,1",,,,,,,,,,,"10135,5,10017,5","5,9,004,9,+999,9",,,,,,,,,,,,,,,,"MET11807/16/12 03:53:02 METAR KLAX 161153Z 22004KT 10SM OVC021 17/13 A2993 RMK AO2 SLP131 T01720128 10172 20167 55004 $ (GG)",
"72295023174","2012-07-16T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","220,1,N,0021,1","99999,9,9,N","016000,1,N,1","+0172,1","+0128,1","10131,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9","120,N,+0167,1","240,M,+0217,1",,,,,,,,,,,"99999,9,99999,9","5,1,004,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  16124 72295 32566 82204 10172 20128 30080 40131 55004 91153 333 10217 20167 555 91612;","Q01 100803APOSP "
"72295023174","2012-07-16T12:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","230,5,N,0021,5","00640,5,M,N","016093,5,N,5","+0172,5","+0128,5","10134,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00640,5,99,9",,,"4,99,1,+00640,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,,"MET10007/16/12 04:53:02 METAR KLAX 161253Z 23004KT 10SM OVC021 17/13 A2993 RMK AO2 SLP134 T01720128 $ (GG)",
"72295023174","2012-07-16T13:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","230,5,N,0026,5","00640,5,M,N","016093,5,N,5","+0172,5","+0122,5","10138,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00640,5,99,9",,,"4,99,1,+00640,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,,,,,,,,,,,"MET10007/16/12 05:53:02 METAR KLAX 161353Z 23005KT 10SM OVC021 17/12 A2994 RMK AO2 SLP138 T01720122 $ (GG)",
"72295023174","2012-07-16T14:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","110,5,N,0026,5","00640,5,M,N","016093,5,N,5","+0178,5","+0128,5","10143,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00640,5,99,9",,,"4,99,1,+00640,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10027,5","3,9,011,9,+999,9",,,,,,,,,,,,,,,,"MET10507/16/12 06:53:02 METAR KLAX 161453Z 11005KT 10SM OVC021 18/13 A2996 RMK AO2 SLP143 T01780128 53011 (DMQ)",
"72295023174","2012-07-16T15:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","130,5,N,0015,5","00701,5,M,N","016093,5,N,5","+0183,5","+0122,5","10148,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00701,5,99,9",,,"4,99,1,+00701,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10149,5,10030,5",,,,,,,,,,,,,,,,,"MET09907/16/12 07:53:02 METAR KLAX 161553Z 13003KT 10SM OVC023 18/12 A2997 RMK AO2 SLP148 T01830122 (DMQ)",
"72295023174","2012-07-16T16:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","140,5,N,0015,5","00823,5,M,N","016093,5,N,5","+0194,5","+0122,5","10145,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00823,5,99,9",,,"4,99,1,+00823,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10149,5,10030,5",,,,,,,,,,,,,,,,,"MET09907/16/12 08:53:02 METAR KLAX 161653Z 14003KT 10SM OVC027 19/12 A2997 RMK AO2 SLP145 T01940122 (DMQ)",
"72295023174","2012-07-16T17:51:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","999,9,V,0021,5","22000,5,9,N","016093,5,N,5","+0220,5","+0130,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00884,5,99,9",,,"2,99,1,+00884,5,9",,,,,,,,,,,,,,,,,"10149,5,10030,5",,,,,,,,,,,,,,,,,"MET08707/16/12 09:51:02 SPECI KLAX 161751Z VRB04KT 10SM SCT029 22/13 A2997 RMK AO2 FIBI (DMQ)",
"72295023174","2012-07-16T17:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0211,5","+0128,5","10147,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00884,5,99,9",,,"2,99,1,+00884,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0217,1","999,N,+0172,1",,,,,,,,,,,"10149,5,10030,5","1,9,004,9,+999,9",,,,,,,,,,,,,,,,"MET11707/16/12 09:53:02 METAR KLAX 161753Z 00000KT 10SM SCT029 21/13 A2997 RMK AO2 SLP147 T02110128 10217 20172 51004 (DMQ)",
"72295023174","2012-07-16T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","999,9,C,0000,1","22000,1,9,N","016000,1,N,1","+0211,1","+0128,1","10147,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,99,1,99,9,99,9,00800,1,99,9,99,9","120,M,+0217,1","240,N,+0172,1",,,,,,,,,,,"99999,9,99999,9","1,1,004,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  16184 72295 32566 40000 10211 20128 30093 40147 51004 91753 333 10217 20172 555 91618;","Q01 100933APOSP "
"72295023174","2012-07-16T18:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0206,5","+0128,5","10146,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00884,5,99,9",,,"1,99,1,+00884,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10149,5,10030,5",,,,,,,,,,,,,,,,,"MET09907/16/12 10:53:02 METAR KLAX 161853Z 26011KT 10SM FEW029 21/13 A2997 RMK AO2 SLP146 T02060128 (DMQ)",
"72295023174","2012-07-16T19:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0206,5","+0128,5","10143,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00914,5,99,9",,,"1,99,1,+00914,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10027,5",,,,,,,,,,,,,,,,,"MET09907/16/12 11:53:02 METAR KLAX 161953Z 25010KT 10SM FEW030 21/13 A2996 RMK AO2 SLP143 T02060128 (DMQ)",
"72295023174","2012-07-16T20:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0211,5","+0122,5","10142,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01067,5,99,9",,,"1,99,1,+01067,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10027,5","6,9,004,9,+999,9",,,,,,,,"0088,5",,,,,,,,"MET10807/16/12 12:53:02 METAR KLAX 162053Z 26012G17KT 10SM FEW035 21/12 A2996 RMK AO2 SLP142 T02110122 56004 (DMQ)",
"72295023174","2012-07-16T21:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0200,5","+0122,5","10143,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01067,5,99,9",,,"1,99,1,+01067,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10027,5",,,,,,,,,"0088,5",,,,,,,,"MET10207/16/12 13:53:02 METAR KLAX 162153Z 28012G17KT 10SM FEW035 20/12 A2996 RMK AO2 SLP143 T02000122 (DMQ)",
"72295023174","2012-07-16T22:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0206,5","+0128,5","10140,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,"0088,5",,,,,,,,"MET10107/16/12 14:53:02 METAR KLAX 162253Z 25011G17KT 10SM FEW010 21/13 A2995 RMK AO2 SLP140 T02060128 (AR)",
"72295023174","2012-07-16T23:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0194,5","+0128,5","10139,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0211,1","999,N,+0189,1",,,,,,,,,,,"10142,5,10024,5","8,9,003,9,+999,9",,,,,,,,,,,,,,,,"MET11607/16/12 15:53:02 METAR KLAX 162353Z 25008KT 10SM FEW010 19/13 A2995 RMK AO2 SLP139 T01940128 10211 20189 58003 (AR)",
"72295023174","2012-07-17T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","250,1,N,0041,1","22000,1,9,N","016000,1,N,1","+0194,1","+0128,1","10139,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,00450,1,99,9,99,9","120,M,+0217,1","180,N,+0167,1",,,,,,,,,,,"99999,9,99999,9","8,1,003,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  17004 72295 32466 22508 10194 20128 30087 40139 58003 92353 333 10217 20167 555 91700;","Q01 100873APOSP "
"72295023174","2012-07-17T00:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0189,5","+0128,5","10135,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,9",,,"1,99,1,+00610,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,,"MET09307/16/12 16:53:01 METAR KLAX 170053Z 28010KT 10SM FEW020 19/13 A2993 RMK AO2 SLP135 T01890128",
"72295023174","2012-07-17T01:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0183,5","+0133,5","10136,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,9",,,"1,99,1,+00610,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,,,,,,,,,,,"MET09307/16/12 17:53:01 METAR KLAX 170153Z 25008KT 10SM FEW020 18/13 A2994 RMK AO2 SLP136 T01830133",
"72295023174","2012-07-17T02:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0178,5","+0128,5","10139,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00671,5,99,9",,,"2,99,1,+00671,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5","5,9,001,9,+999,9",,,,,,,,,,,,,,,,"MET09907/16/12 18:53:01 METAR KLAX 170253Z 25008KT 10SM SCT022 18/13 A2995 RMK AO2 SLP139 T01780128 55001",
"72295023174","2012-07-17T03:21:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","270,5,N,0041,5","00610,5,M,N","016093,5,N,5","+0170,5","+0130,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00610,5,99,9",,,"3,99,1,+00610,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,,,,,,,,,"MET07607/16/12 19:21:01 SPECI KLAX 170321Z 27008KT 10SM BKN020 17/13 A2995 RMK AO2",
"72295023174","2012-07-17T03:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0041,5","00610,5,M,N","016093,5,N,5","+0172,5","+0128,5","10142,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00610,5,99,9",,,"3,99,1,+00610,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,,,,,,,,,"MET09307/16/12 19:53:01 METAR KLAX 170353Z 25008KT 10SM BKN020 17/13 A2995 RMK AO2 SLP142 T01720128",
"72295023174","2012-07-17T04:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0031,5","00671,5,M,N","016093,5,N,5","+0172,5","+0128,5","10147,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00671,5,99,9",,,"3,99,1,+00671,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10149,5,10030,5",,,,,,,,,,,,,,,,,"MET09307/16/12 20:53:01 METAR KLAX 170453Z 25006KT 10SM BKN022 17/13 A2997 RMK AO2 SLP147 T01720128",
"72295023174","2012-07-17T05:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0036,5","00732,5,M,N","016093,5,N,5","+0172,5","+0128,5","10150,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00732,5,99,9",,,"3,99,1,+00732,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0194,1","999,N,+0172,1",,,,,,,,,,,"10152,5,10034,5","2,9,012,9,+999,9",,,,,,,,,,,,,,,,"MET11107/16/12 21:53:01 METAR KLAX 170553Z 27007KT 10SM BKN024 17/13 A2998 RMK AO2 SLP150 T01720128 10194 20172 52012",
