"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AW1","AW2","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MW1","MW2","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2008-07-01T13:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0189,5","+0156,5","10128,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00427,5,99,9",,,,"1,99,1,+00427,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,,,,,,,,,,"MET09907/01/08 05:52:06 METAR KLAX 011350Z 00000KT 10SM FEW014 19/16 A2992 RMK AO2 SLP128 T01890156 (RPA)",
"72295023174","2008-07-01T14:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0206,5","+0156,5","10130,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00427,5,99,9",,,,"1,99,1,+00427,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5","3,9,006,9,+999,9",,,,,,,,,,,,,,,"MET10507/01/08 06:52:08 METAR KLAX 011450Z 00000KT 10SM FEW014 21/16 A2992 RMK AO2 SLP130 T02060156 53006 (DMQ)",
"72295023174","2008-07-01T15:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0206,5","+0150,5","10133,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00427,5,99,9",,,,"1,99,1,+00427,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,"MET09907/01/08 07:52:07 METAR KLAX 011550Z 26008KT 10SM FEW014 21/15 A2993 RMK AO2 SLP133 T02060150 (DMQ)",
"72295023174","2008-07-01T16:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0217,5","+0156,5","10128,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00457,5,99,9",,,,"1,99,1,+00457,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,,,,,,,,,,"MET09907/01/08 08:52:06 METAR KLAX 011650Z 27006KT 10SM FEW015 22/16 A2992 RMK AO2 SLP128 T02170156 (DMQ)",
"72295023174","2008-07-01T17:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0228,5","+0150,5","10128,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00457,5,99,9",,,,"1,99,1,+00457,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0228,1","999,N,+0178,1",,,,,,,,,,,"10129,5,10010,5","8,9,002,9,+999,9",,,,,,,,,,,,,,,"MET11707/01/08 09:52:08 METAR KLAX 011750Z 25006KT 10SM FEW015 23/15 A2991 RMK AO2 SLP128 T02280150 10228 20178 58002 (DMQ)",
"72295023174","2008-07-01T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","250,1,N,0031,1","22000,1,9,N","016000,1,N,1","+0228,1","+0150,1","10128,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,00450,1,99,9,99,9","120,M,+0228,1","240,N,+0178,1",,,,,,,,,,,"99999,9,99999,9","8,1,002,1,+999,9",,,,,,,,,,,,,,,"SYN092AAXX  01184 72295 32466 22506 10228 20150 30073 40128 58002 91750 333 10228 20178 555 90118;","Q01 100733APOSP "
"72295023174","2008-07-01T18:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0228,5","+0150,5","10127,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00457,5,99,9",,,,"1,99,1,+00457,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5",,,,,,,,,,,,,,,,"MET09907/01/08 10:52:07 METAR KLAX 011850Z 25009KT 10SM FEW015 23/15 A2991 RMK AO2 SLP127 T02280150 (DMQ)",
"72295023174","2008-07-01T19:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0228,5","+0156,5","10124,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00457,5,99,9",,,,"1,99,1,+00457,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10125,5,10007,5",,,,,,,,,,,,,,,,"MET09907/01/08 11:52:06 METAR KLAX 011950Z 25011KT 10SM FEW015 23/16 A2990 RMK AO2 SLP124 T02280156 (DMQ)",
"72295023174","2008-07-01T20:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0222,5","+0139,5","10120,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10122,5,10004,5","8,9,008,9,+999,9",,,,,,,,,,,,,,,"MET10507/01/08 12:52:07 METAR KLAX 012050Z 26013KT 10SM FEW010 22/14 A2989 RMK AO2 SLP120 T02220139 58008 (DMQ)",
"72295023174","2008-07-01T21:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0233,5","+0139,5","10116,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10119,5,10000,5",,,,,,,,,,,,,,,,"MET09907/01/08 13:52:25 METAR KLAX 012150Z 26015KT 10SM FEW010 23/14 A2988 RMK AO2 SLP116 T02330139 (DMQ)",
"72295023174","2008-07-01T22:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0228,5","+0139,5","10110,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10112,5,09994,5",,,,,,,,,,,,,,,,"MET09507/01/08 14:52:08 METAR KLAX 012250Z 26014KT 10SM CLR 23/14 A2986 RMK AO2 SLP110 T02280139 (CF)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2008-07-01T23:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0222,5","+0150,5","10103,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0233,1","999,N,+0217,1",,,,,,,,,,,"10105,5,09987,5","8,9,016,9,+999,9",,,,,,,,,,,,,,,"MET11307/01/08 15:52:08 METAR KLAX 012350Z 26013KT 10SM CLR 22/15 A2984 RMK AO2 SLP103 T02220150 10233 20217 58016 (CF)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2008-07-02T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","260,1,N,0067,1","22000,1,9,N","016000,1,N,1","+0222,1","+0150,1","10103,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","120,M,+0233,1","180,N,+0183,1",,,,,,,,,,,"99999,9,99999,9","8,1,016,1,+999,9",,,,,,,,,,,,,,,"SYN092AAXX  02004 72295 32966 02613 10222 20150 30049 40103 58016 92350 333 10233 20183 555 90200;","Q01 100493APOSP "
"72295023174","2008-07-02T00:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0222,5","+0133,5","10096,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10098,5,09980,5",,,,,,,,,,,,,,,,"MET09507/01/08 16:52:27 METAR KLAX 020050Z 28012KT 10SM CLR 22/13 A2982 RMK AO2 SLP096 T02220133 (CF)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2008-07-02T01:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0211,5","+0133,5","10096,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10098,5,09980,5",,,,,,,,,,,,,,,,"MET09507/01/08 17:52:06 METAR KLAX 020150Z 27011KT 10SM CLR 21/13 A2982 RMK AO2 SLP096 T02110133 (CF)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2008-07-02T02:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0206,5","+0144,5","10095,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10098,5,09980,5","5,9,008,9,+999,9",,,,,,,,,,,,,,,"MET10107/01/08 18:52:08 METAR KLAX 020250Z 26008KT 10SM CLR 21/14 A2982 RMK AO2 SLP095 T02060144 55008 (CF)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2008-07-02T03:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0200,5","+0156,5","10096,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10098,5,09980,5",,,,,,,,,,,,,,,,"MET09807/01/08 20:04:06 METAR KLAX 020350Z 25006KT 10SM FEW010 20/16 A2982 RMK AO2 SLP096 T02000156 (CF)",
"72295023174","2008-07-02T04:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0194,5","+0156,5","10100,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10102,5,09983,5",,,,,,,,,,,,,,,,"MET09807/01/08 20:52:17 METAR KLAX 020450Z 27005KT 10SM FEW010 19/16 A2983 RMK AO2 SLP100 T01940156 (CF)",
"72295023174","2008-07-02T05:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0200,5","+0128,5","10102,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0222,1","999,N,+0189,1",,,,,,,,,,,"10105,5,09987,5","3,9,007,9,+999,9",,,,,,,,,,,,,,,"MET11307/01/08 21:52:07 METAR KLAX 020550Z 26007KT 10SM CLR 20/13 A2984 RMK AO2 SLP102 T02000128 10222 20189 53007 (CF)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2008-07-02T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","260,1,N,0036,1","22000,1,9,N","016000,1,N,1","+0200,1","+0128,1","10102,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","240,M,+0222,1","240,N,+0183,1",,,,,,,,,,,"99999,9,99999,9","3,1,007,1,+999,9",,,,,,,,,,,,,,,"SYN092AAXX  02064 72295 32966 02607 10200 20128 30049 40102 53007 90550 333 10222 20183 555 90206;","Q01 100493APOSP "
"72295023174","2008-07-02T06:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","230,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0194,5","+0133,5","10103,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00366,5,99,9",,,,"1,99,1,+00366,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,,,,,,,,,,,"MET09907/01/08 22:52:07 METAR KLAX 020650Z 23005KT 10SM FEW012 19/13 A2984 RMK AO2 SLP103 T01940133 (RPA)",
"72295023174","2008-07-02T07:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0189,5","+0150,5","10103,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00366,5,99,9",,,,"1,99,1,+00366,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,,,,,,,,,,,"MET10907/01/08 23:52:08 METAR KLAX 020750Z 00000KT 10SM FEW012 19/15 A2984 RMK AO2 SLP103 T01890150 402330178 (RPA)",
"72295023174","2008-07-02T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0233,5","240,N,+0178,5",,,,,,,,,"024,W,+0172,D,4","024,D,+0144,D,4",,,"09997,4,10115,4","09998,4,10095,4",,,,,,,"1,24,01028,260,1417,5","2,24,00894,270,1426,5","3,24,00331,999,9999,5","024,X,081,D,4","024,N,056,D,4","024,M,069,D,4","SOD75424 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):74 24 HR MAX TEMP TIME (LST):1438 24 HR MIN TEMP (F):64 24 HR MIN TEMP TIME (LST):0432 AVERAGE STATION PRESSURE:29.525 MINIMUM SEA LEVEL PRESSURE:29.81 TIME OF OCCURRENCE:2020 PEAK WIND SPEED (MPH):23  PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):1417  FASTEST 2MIN SPEED (MPH):20 FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):1426 AVERAGE WIND SPEED (MPH):7.4  24 HR AVG TEMP (F):69 DEPART FROM NORMAL: +1  HEATING DEGREE DAYS:0   COOLING DEGREE DAYS:4   LATEST DAY MAX TEMP (0700-1900 LST):74  LATEST NIGHT MIN TEMP(1900-0800 LST):64 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01     N7GJS072R02     N7GKS075"
"72295023174","2008-07-02T08:10:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","260,5,N,0015,5","00274,5,M,N","016093,5,N,5","+0190,5","+0150,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00274,5,99,9",,,,"3,99,1,+00274,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,,,,,,,,,,,"MET08207/02/08 00:12:25 SPECI KLAX 020810Z 26003KT 10SM BKN009 19/15 A2984 RMK AO2 (RPA)",
"72295023174","2008-07-02T08:48:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","260,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0190,5","+0150,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00274,5,99,9",,,,"2,99,1,+00274,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,,,,,,,,,,,"MET08207/02/08 00:50:06 SPECI KLAX 020848Z 26003KT 10SM SCT009 19/15 A2984 RMK AO2 (RPA)",
"72295023174","2008-07-02T08:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0189,5","+0150,5","10100,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00274,5,99,9",,,,"2,99,1,+00274,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5","8,9,002,9,+999,9",,,,,,,,,,,,,,,"MET10507/02/08 00:52:07 METAR KLAX 020850Z 26004KT 10SM SCT009 19/15 A2984 RMK AO2 SLP100 T01890150 58002 (RPA)",
"72295023174","2008-07-02T09:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0183,5","+0150,5","10096,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00274,5,99,9",,,,"1,99,1,+00274,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10098,5,09980,5",,,,,,,,,,,,,,,,"MET09907/02/08 01:52:06 METAR KLAX 020950Z 00000KT 10SM FEW009 18/15 A2982 RMK AO2 SLP096 T01830150 (RPA)",
"72295023174","2008-07-02T10:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0183,5","+0144,5","10096,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00274,5,99,9",,,,"1,99,1,+00274,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10098,5,09980,5",,,,,,,,,,,,,,,,"MET09907/02/08 02:52:23 METAR KLAX 021050Z 00000KT 10SM FEW009 18/14 A2982 RMK AO2 SLP096 T01830144 (RPA)",
"72295023174","2008-07-02T11:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0026,5","22000,5,9,N","014484,5,N,5","+0183,5","+0144,5","10099,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00274,5,99,9",,,,"1,99,1,+00274,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0200,1","999,N,+0183,1",,,,,,,,,,,"10102,5,09983,5","5,9,001,9,+999,9",,,,,,,,,,,,,,,"MET11607/02/08 03:52:07 METAR KLAX 021150Z 27005KT 9SM FEW009 18/14 A2983 RMK AO2 SLP099 T01830144 10200 20183 55001 (RPA)",
"72295023174","2008-07-02T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","270,1,N,0026,1","22000,1,9,N","014000,1,N,1","+0183,1","+0144,1","10099,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,00250,1,99,9,99,9","120,N,+0183,1","240,M,+0233,1",,,,,,,,,,,"99999,9,99999,9","5,1,001,1,+999,9",,,,,,,,,,,,,,,"SYN092AAXX  02124 72295 32364 22705 10183 20144 30046 40099 55001 91150 333 10233 20183 555 90212;","Q01 100463APOSP "
"72295023174","2008-07-02T12:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","320,5,N,0021,5","22000,5,9,N","009656,5,N,5","+0178,5","+0139,5","10102,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,"02,5,+00274,5,99,9",,,,"1,99,1,+00274,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,"05,5",,,,,,,,,,"MET10107/02/08 04:52:18 METAR KLAX 021250Z 32004KT 6SM HZ FEW009 18/14 A2984 RMK AO2 SLP102 T01780139 (RPA)",
"72295023174","2008-07-02T13:48:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","280,5,N,0021,5","22000,5,9,N","009656,5,N,5","+0190,5","+0140,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,"02,5,+00274,5,99,9",,,,"1,99,1,+00274,5,9",,,,,,,,,,,,,,,,,"10105,5,09987,5",,,,,,"05,5",,,,,,,,,,"MET08907/02/08 05:49:21 SPECI KLAX 021348Z 28004KT 6SM HZ FEW009 19/14 A2984 RMK AO2 FIBI (RPA)",
"72295023174","2008-07-02T13:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0021,5","22000,5,9,N","009656,5,N,5","+0189,5","+0144,5","10101,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,"02,5,+00274,5,99,9",,,,"1,99,1,+00274,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,"05,5",,,,,,,,,,"MET10107/02/08 05:52:06 METAR KLAX 021350Z 27004KT 6SM HZ FEW009 19/14 A2984 RMK AO2 SLP101 T01890144 (RPA)",
"72295023174","2008-07-02T14:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","230,5,N,0021,5","22000,5,9,N","011265,5,N,5","+0194,5","+0150,5","10106,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00274,5,99,9",,,,"1,99,1,+00274,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10108,5,09990,5","3,9,006,9,+999,9",,,,,,,,,,,,,,,"MET10407/02/08 06:52:06 METAR KLAX 021450Z 23004KT 7SM FEW009 19/15 A2985 RMK AO2 SLP106 T01940150 53006 (DMQ)",
"72295023174","2008-07-02T15:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0036,5","22000,5,9,N","011265,5,N,5","+0200,5","+0150,5","10111,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00274,5,99,9",,,,"1,99,1,+00274,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10112,5,09994,5",,,,,,,,,,,,,,,,"MET09807/02/08 07:52:06 METAR KLAX 021550Z 28007KT 7SM FEW009 20/15 A2986 RMK AO2 SLP111 T02000150 (DMQ)",
"72295023174","2008-07-02T16:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0041,5","22000,5,9,N","011265,5,N,5","+0194,5","+0150,5","10109,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00274,5,99,9",,,,"1,99,1,+00274,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10112,5,09994,5",,,,,,,,,,,,,,,,"MET09807/02/08 08:52:07 METAR KLAX 021650Z 27008KT 7SM FEW009 19/15 A2986 RMK AO2 SLP109 T01940150 (DMQ)",
"72295023174","2008-07-02T17:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0046,5","22000,5,9,N","011265,5,N,5","+0217,5","+0150,5","10109,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00274,5,99,9",,,,"1,99,1,+00274,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0217,1","999,N,+0178,1",,,,,,,,,,,"10112,5,09994,5","1,9,004,9,+999,9",,,,,,,,,,,,,,,"MET11607/02/08 09:52:07 METAR KLAX 021750Z 25009KT 7SM FEW009 22/15 A2986 RMK AO2 SLP109 T02170150 10217 20178 51004 (DMQ)",
"72295023174","2008-07-02T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","250,1,N,0046,1","22000,1,9,N","011000,1,N,1","+0217,1","+0150,1","10109,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,00250,1,99,9,99,9","120,M,+0217,1","240,N,+0178,1",,,,,,,,,,,"99999,9,99999,9","1,1,004,1,+999,9",,,,,,,,,,,,,,,"SYN092AAXX  02184 72295 32361 22509 10217 20150 30056 40109 51004 91750 333 10217 20178 555 90218;","Q01 100563APOSP "
