"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AG1","AJ1","AT1","AT2","AT3","AT4","AT5","ED1","GA1","GA2","GA3","GA4","GD1","GD2","GD3","GF1","GK1","GP1","GQ1","GR1","KA1","KA2","KB1","KB2","KB3","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MW1","MW2","MW3","MW4","OC1","OE1","OE2","OE3","REM","EQD"
"72295023174","1998-06-05T10:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","014400,5,N,1","+0150,5","+0144,5","10144,5","01,0000,9,5",,,,,,"0,999",,,,,,,,,,,,"0,99,5,+99999,9,9",,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10107,1",,,,,,,,,,,,,"MET025NEW AO2 SLP144 T01500144;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-05T11:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-06-05T12:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","120,5,N,0021,5","22000,5,M,N","014400,5,N,1","+0150,5","+0139,5","10145,5","01,0000,9,5","06,0000,9,1",,,,,"0,000",,,,,,,,,,,,"0,99,5,+99999,9,9",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,"10146,5,10107,1","5,1,007,1,+999,9",,,,,,,,,,,,"MET055NEW AO2 SLP145 CITY MIN 60 T01500139 10167 20139 55007;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-05T12:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","011200,5,N,1","+0150,5","+0139,5","10150,5","01,0000,9,5",,,,,,"0,999",,,,,,,,,,,,"0,99,5,+99999,9,9",,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10152,5,10114,1",,,,,,,,,,,,,"MET025NEW AO2 SLP150 T01500139;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-05T13:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,008,0000,02,015,0000,02,008","0060,0887,9,0632,9","0060,0008,9,0343,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-06-05T13:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","012800,5,N,1","+0161,5","+0139,5","10153,5","01,0000,9,5",,,,,,"0,999",,,,,,,,,,,,"0,99,5,+99999,9,9",,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10117,1",,,,,,,,,,,,,"MET025NEW AO2 SLP153 T01610139;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-05T14:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0074,02,008,0251,02,015,0038,02,008","0060,0818,9,0682,9","0060,0190,9,1327,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-06-05T14:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","011200,5,N,1","+0172,5","+0139,5","10158,5","01,0000,9,5",,,,,,"0,000",,,,,,,,"02,1,+00510,1,99,9",,,,"1,99,5,+00518,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10121,1","3,1,013,1,+999,9",,,,,,,,,,,,"MET031NEW AO2 SLP158 T01720139 53013;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-05T15:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0264,02,008,0509,02,015,0090,02,008","0060,0700,9,0756,9","0060,0452,9,1327,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-06-05T15:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","009600,5,N,1","+0189,5","+0133,5","10161,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00510,1,99,9",,,,"1,99,5,+00518,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10124,1",,,,,"05,5",,,,,,,,"MET025NEW AO2 SLP161 T01890133;","Q01+999990APOSP N01 00081JPWTH 0"
"72295023174","1998-06-05T16:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0469,02,008,0633,02,015,0132,02,008","0060,0578,9,0829,9","0060,0705,9,1327,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-06-05T16:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","230,5,N,0031,5","22000,5,M,N","011200,5,N,1","+0200,5","+0150,5","10159,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00510,1,99,9",,,,"1,99,5,+00518,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10124,1",,,,,,,,,,,,,"MET025NEW AO2 SLP159 T02000150;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-05T17:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0665,02,008,0710,02,015,0166,02,008","0060,0454,9,0908,9","0060,0929,9,1327,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-06-05T18:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","240,5,N,0062,5","22000,5,M,N","014400,5,N,1","+0194,5","+0150,5","10162,5","01,0000,9,5","06,0000,9,1",,,,,"0,000",,,,,,,,"02,1,+00720,1,99,9",,,,"1,99,5,+00732,5,9",,,"02,99,1,99,9,99,9,00800,1,99,9,99,9",,"0060,0826,02,008,0753,02,015,0195,02,008","0060,0331,9,1009,9","0060,1109,9,1327,9",,,,,,,,,"10163,5,10124,1","2,1,005,1,+999,9",,,,,,,,,,,,"MET043NEW AO2 SLP162 T01940150 10211 20139 52005;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-05T18:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0062,5","22000,5,M,N","016000,5,N,1","+0194,5","+0133,5","10162,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00720,1,99,9",,,,"1,99,5,+00732,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10124,1",,,,,,,,,,,,,"MET025NEW AO2 SLP162 T01940133;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-05T19:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0932,02,008,0764,02,015,0220,02,008","0060,0214,9,1177,9","0060,1234,9,1327,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-06-05T19:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","240,5,N,0067,5","22000,5,M,N","016000,5,N,1","+0200,5","+0139,5","10161,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00720,1,99,9",,,,"1,99,5,+00732,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10124,1",,,,,,,,,,,,,"MET025NEW AO2 SLP161 T02000139;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-05T20:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,1010,02,008,0834,02,015,0196,02,008","0060,0128,9,1572,9","0060,1293,9,1327,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-06-05T20:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0072,5","22000,5,M,N","016000,5,N,1","+0200,5","+0139,5","10158,5","01,0000,9,5",,,,,,"0,000",,,,,,,,"02,1,+06000,1,99,9",,,,"1,99,5,+06096,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10121,1","8,1,003,1,+999,9",,,,,,,,,,,,"MET031NEW AO2 SLP158 T02000139 58003;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-05T21:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,1000,02,008,0825,02,015,0199,02,008","0060,0144,9,2168,9","0060,1284,9,1327,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-06-05T21:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0082,5","22000,5,M,N","016000,5,N,1","+0194,5","+0144,5","10159,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+06000,1,99,9",,,,"1,99,5,+06096,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10121,1",,,,,,,,,,,,,"MET025NEW AO2 SLP159 T01940144;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-05T22:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0914,02,008,0764,02,015,0218,02,008","0060,0243,9,2480,9","0060,1207,9,1327,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-06-05T22:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0067,5","22000,5,M,N","016000,5,N,1","+0194,5","+0139,5","10158,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00600,1,99,9",,,,"1,99,5,+00610,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10121,1",,,,,,,,,,,,,"MET025NEW AO2 SLP158 T01940139;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-05T23:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0789,02,008,0734,02,015,0197,02,008","0060,0363,9,2622,9","0060,1067,9,1327,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-06-06T00:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","260,5,N,0062,5","22000,5,M,N","016000,5,N,1","+0183,5","+0139,5","10154,5","01,0000,9,5","06,0000,9,1",,,,,"0,000",,,,,,,,"02,1,+04500,1,99,9",,,,"1,99,5,+04572,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"0060,0621,02,008,0653,02,015,0190,02,008","0060,0487,9,2714,9","0060,0874,9,1327,9",,,,,,,,,"10156,5,10117,1","8,1,005,1,+999,9",,,,,,,,,,,,"MET055NEW CITY MAX 76 AO2 SLP154 T01830139 10206 20183 58005;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-06T00:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0062,5","22000,5,M,N","016000,5,N,1","+0178,5","+0144,5","10150,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00600,1,99,9",,,,"1,99,5,+00610,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10152,5,10114,1",,,,,,,,,,,,,"MET025NEW AO2 SLP150 T01780144;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-06T01:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0419,02,008,0536,02,015,0159,02,008","0060,0611,9,2791,9","0060,0641,9,1327,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-06-06T01:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","240,5,N,0057,5","22000,5,M,N","016000,5,N,1","+0172,5","+0133,5","10152,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00900,1,99,9",,,,"1,99,5,+00914,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10152,5,10114,1",,,,,,,,,,,,,"MET025NEW AO2 SLP152 T01720133;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-06T02:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0237,02,008,0318,02,015,0145,02,008","0060,0732,9,2864,9","0060,0384,9,1327,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-06-06T02:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0052,5","22000,5,M,N","016000,5,N,1","+0161,5","+0139,5","10153,5","01,0000,9,5",,,,,,"0,000",,,,,,,,"02,1,+06000,1,99,9",,,,"2,99,5,+06096,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10117,1","5,1,001,1,+999,9",,,,,,,,,,,,"MET031NEW AO2 SLP153 T01610139 55001;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-06T03:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,008,0000,02,015,0000,02,008","0060,0847,9,2940,9","0060,0123,9,1327,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-06-06T03:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0041,5","22000,5,M,N","016000,5,N,1","+0156,5","+0139,5","10157,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+06000,1,99,9",,,,"1,99,5,+06096,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10121,1",,,,,,,,,,,,,"MET025NEW AO2 SLP157 T01560139;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-06T04:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000","0060,0899,9,2980,9","0060,0000,9,0011,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-06-06T04:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","240,5,N,0041,5","22000,5,M,N","016000,5,N,1","+0156,5","+0139,5","10159,5","01,0000,9,5",,,,,,"0,999",,,,,,,,,,,,"0,99,5,+99999,9,9",,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10121,1",,,,,,,,,,,,,"MET025NEW AO2 SLP159 T01560139;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-06T05:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-06-06T06:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","250,5,N,0036,5","22000,5,M,N","016000,5,N,1","+0156,5","+0139,5","10159,5","01,0000,9,5","06,0000,9,1",,,,,"0,000",,,,,,,,,,,,"0,99,5,+99999,9,9",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,"10159,5,10120,1","1,1,005,1,+999,9",,,,,,,,,,,,"MET043NEW AO2 SLP159 T01560139 10189 20150 51005;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-06T06:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0031,5","22000,5,M,N","016000,5,N,1","+0150,5","+0139,5","10157,5","01,0000,9,5",,,,,,"0,999",,,,,,,,,,,,"0,99,5,+99999,9,9",,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10121,1",,,,,,,,,,,,,"MET025NEW AO2 SLP157 T01500139;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-06T07:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-06-06T07:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0026,5","22000,5,M,N","016000,5,N,1","+0150,5","+0139,5","10151,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00240,1,99,9",,,,"1,99,5,+00244,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"999,M,+0211,1","999,N,+0139,1",,,,,,,"10152,5,10114,1",,,,,,,,,,,,,"MET032NEW AO2 SLP151 T01500139 4021101","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-06T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,"0000,9,5,999999,9,9","MW,08,HZ  ,5",,,,,,,,,,,,,,,,,,"240,M,+0211,5","240,N,+0139,5",,,,,,,,,"10098,9,99999,4",,,,,,,,"1,24,01028,230,1410,5","2,24,00894,240,1410,5","3,24,00362,999,9999,5","SOD56624 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0.0  24 HR MAX TEMP (F): 7024 HR MAX TEMP TIME (LST):0918 24 HR MIN TEMP (F): 5724 HR MIN TEMP TIME (LST):0447 AVERAGE STATION PRESSURE:29.82  PEAK WIND SPEED (MPH): 23 PEAK WIND DIR (DEG):230 PEAK WIND TIME (LST):1410  FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG):240 FASTEST 2MIN TIME (LST):1410 AVERAGE WIND SPEED (MPH): 8.1 24 HR AVG TEMP (F):64 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00",
"72295023174","1998-06-06T08:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-06-06T08:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0021,5","22000,5,M,N","016000,5,N,1","+0150,5","+0139,5","10150,5","01,0000,9,5",,,,,,"0,000",,,,,,,,"02,1,+00240,1,99,9",,,,"1,99,5,+00244,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10152,5,10114,1","7,1,008,1,+999,9",,,,,,,,,,,,"MET031NEW AO2 SLP150 T01500139 57008;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-06T09:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-06-06T09:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0021,5","22000,5,M,N","016000,5,N,1","+0150,5","+0139,5","10147,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00270,1,99,9","02,1,+00660,1,99,9",,,"1,99,5,+00274,5,9","2,99,5,+00671,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10149,5,10111,1",,,,,,,,,,,,,"MET025NEW AO2 SLP147 T01500139;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-06T10:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-06-06T10:11:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","260,1,N,0021,1","00660,1,C,N","016093,1,N,1","+0150,1","+0140,1","10148,1",,,,,,,"0,999",,,,,,,,"02,1,+00330,1,99,9","07,1,+00660,1,99,9","07,1,+01080,1,99,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10149,1,10111,1",,,,,,,,,,,,,"MET008NEW AO2;","Q01+999990APOSP Q02+999990APOSLPQ03+000000PRSWM2"
"72295023174","1998-06-06T10:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","00366,5,M,N","016000,5,N,1","+0156,5","+0144,5","10144,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"07,1,+00360,1,99,9","07,1,+00660,1,99,9",,,"3,99,5,+00366,5,9","3,99,5,+00671,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10107,1",,,,,,,,,,,,,"MET025NEW AO2 SLP144 T01560144;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-06-06T11:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
