"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GA5","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2009-07-08T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","999,9,9,9999,9","22000,1,9,N","012000,1,N,1","+0206,1","+0144,1","10141,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,99,1,99,9,99,9,00800,1,99,9,99,9","120,M,+0211,1","240,N,+0156,1",,,,,,,,,,,"99999,9,99999,9","0,1,002,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  08184 72295 32562 4//05 10206 20144 30087 40141 50002 91753 333 10211 20156 555 90818;","Q01 100873APOSP "
"72295023174","2009-07-08T18:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0211,5","+0139,5","10138,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04877,5,99,9",,,,,"1,99,1,+04877,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,,,,,,,,,,,"MET09907/08/09 10:53:02 METAR KLAX 081853Z 24008KT 10SM FEW160 21/14 A2994 RMK AO2 SLP138 T02110139 (DMQ)",
"72295023174","2009-07-08T19:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0217,5","+0139,5","10134,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04877,5,99,9","04,5,+06096,5,99,9",,,,"1,99,1,+04877,5,9","2,99,1,+06096,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,,"MET10607/08/09 11:53:02 METAR KLAX 081953Z 24008KT 10SM FEW160 SCT200 22/14 A2993 RMK AO2 SLP134 T02170139 (DMQ)",
"72295023174","2009-07-08T20:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0217,5","+0139,5","10130,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04877,5,99,9","04,5,+06096,5,99,9",,,,"1,99,1,+04877,5,9","2,99,1,+06096,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5","8,9,010,9,+999,9",,,,,,,,,,,,,,,,"MET11207/08/09 12:53:02 METAR KLAX 082053Z 26009KT 10SM FEW160 SCT200 22/14 A2992 RMK AO2 SLP130 T02170139 58010 (DMQ)",
"72295023174","2009-07-08T21:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0211,5","+0139,5","10128,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04877,5,99,9","04,5,+06096,5,99,9",,,,"1,99,1,+04877,5,9","2,99,1,+06096,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5",,,,,,,,,,,,,,,,,"MET10607/08/09 13:53:02 METAR KLAX 082153Z 26012KT 10SM FEW160 SCT200 21/14 A2991 RMK AO2 SLP128 T02110139 (DMQ)",
"72295023174","2009-07-08T22:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0062,5","04267,5,M,N","016093,5,N,5","+0206,5","+0139,5","10124,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+02438,5,99,9","07,5,+04267,5,99,9","07,5,+06096,5,99,9",,,"1,99,1,+02438,5,9","3,99,1,+04267,5,9","3,99,1,+06096,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10125,5,10007,5",,,,,,,,,,,,,,,,,"MET11207/08/09 14:53:02 METAR KLAX 082253Z 27012KT 10SM FEW080 BKN140 BKN200 21/14 A2990 RMK AO2 SLP124 T02060139 (CF)",
"72295023174","2009-07-08T23:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0057,5","03962,5,M,N","014484,5,N,5","+0200,5","+0144,5","10125,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00366,5,99,9","07,5,+03962,5,99,9","07,5,+06096,5,99,9",,,"1,99,1,+00366,5,9","3,99,1,+03962,5,9","3,99,1,+06096,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0222,1","999,N,+0200,1",,,,,,,,,,,"10125,5,10007,5","6,9,006,9,+999,9",,,,,,,,,,,,,,,,"MET12907/08/09 15:53:02 METAR KLAX 082353Z 26011KT 9SM FEW012 BKN130 BKN200 20/14 A2990 RMK AO2 SLP125 T02000144 10222 20200 56006 (CF)",
"72295023174","2009-07-09T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","260,1,N,0057,1","99999,9,9,N","014000,1,N,1","+0200,1","+0144,1","10125,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,00450,1,99,9,99,9","120,M,+0222,1","180,N,+0156,1",,,,,,,,,,,"99999,9,99999,9","6,1,006,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  09004 72295 32464 62611 10200 20144 30070 40125 56006 92353 333 10222 20156 555 90900;","Q01 100703APOSP "
"72295023174","2009-07-09T00:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0062,5","04267,5,M,N","012875,5,N,5","+0194,5","+0150,5","10123,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00366,5,99,9","07,5,+04267,5,99,9","07,5,+06096,5,99,9",,,"1,99,1,+00366,5,9","3,99,1,+04267,5,9","3,99,1,+06096,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10125,5,10007,5",,,,,,,,,,,,,,,,,"MET10607/08/09 16:53:01 METAR KLAX 090053Z 27012KT 8SM FEW012 BKN140 BKN200 19/15 A2990 RMK AO2 SLP123 T01940150",
"72295023174","2009-07-09T01:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0051,5","04572,5,M,N","012875,5,N,5","+0194,5","+0150,5","10124,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00366,5,99,9","07,5,+04572,5,99,9",,,,"1,99,1,+00366,5,9","3,99,1,+04572,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10125,5,10007,5",,,,,,,,,,,,,,,,,"MET09907/08/09 17:53:01 METAR KLAX 090153Z 25010KT 8SM FEW012 BKN150 19/15 A2990 RMK AO2 SLP124 T01940150",
"72295023174","2009-07-09T02:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0041,5","04572,5,M,N","012875,5,N,5","+0183,5","+0150,5","10126,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","07,5,+04572,5,99,9",,,,"1,99,1,+00305,5,9","3,99,1,+04572,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5","3,9,002,9,+999,9",,,,,,,,,,,,,,,,"MET10507/08/09 18:53:01 METAR KLAX 090253Z 26008KT 8SM FEW010 BKN150 18/15 A2991 RMK AO2 SLP126 T01830150 53002",
"72295023174","2009-07-09T03:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0026,5","04572,5,M,N","014484,5,N,5","+0178,5","+0150,5","10127,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","07,5,+04572,5,99,9",,,,"1,99,1,+00305,5,9","3,99,1,+04572,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5",,,,,,,,,,,,,,,,,"MET09907/08/09 19:53:01 METAR KLAX 090353Z 26005KT 9SM FEW010 BKN150 18/15 A2991 RMK AO2 SLP127 T01780150",
"72295023174","2009-07-09T04:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0031,5","22000,5,9,N","014484,5,N,5","+0178,5","+0150,5","10132,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00305,5,99,9","04,5,+04572,5,99,9",,,,"2,99,1,+00305,5,9","2,99,1,+04572,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,,"MET09907/08/09 20:53:01 METAR KLAX 090453Z 25006KT 9SM SCT010 SCT150 18/15 A2993 RMK AO2 SLP132 T01780150",
"72295023174","2009-07-09T05:22:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","280,5,N,0026,5","00213,5,M,N","014484,5,N,5","+0170,5","+0150,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00213,5,99,9","07,5,+04572,5,99,9",,,,"3,99,1,+00213,5,9","3,99,1,+04572,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,,"MET08207/08/09 21:22:01 SPECI KLAX 090522Z 28005KT 9SM BKN007 BKN150 17/15 A2993 RMK AO2",
"72295023174","2009-07-09T05:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0172,5","+0144,5","10134,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00213,5,99,9","04,5,+00274,5,99,9",,,,"2,99,1,+00213,5,9","2,99,1,+00274,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0200,1","999,N,+0172,1",,,,,,,,,,,"10135,5,10017,5","3,9,007,9,+999,9",,,,,,,,,,,,,,,,"MET11807/08/09 21:53:01 METAR KLAX 090553Z 25004KT 10SM SCT007 SCT009 17/14 A2993 RMK AO2 SLP134 T01720144 10200 20172 53007",
"72295023174","2009-07-09T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","250,1,N,0021,1","22000,1,9,N","016000,1,N,1","+0172,1","+0144,1","10134,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,99,1,99,9,99,9,00250,1,99,9,99,9","240,M,+0200,1","240,N,+0156,1",,,,,,,,,,,"99999,9,99999,9","3,1,007,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  09064 72295 32366 42504 10172 20144 30080 40134 53007 90553 333 10200 20156 555 90906;","Q01 100803APOSP "
"72295023174","2009-07-09T06:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","230,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0167,5","+0144,5","10137,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00427,5,99,9","04,5,+03658,5,99,9","04,5,+06096,5,99,9",,,"1,99,1,+00427,5,9","2,99,1,+03658,5,9","2,99,1,+06096,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,,,,,,,,,,,"MET10707/08/09 22:53:01 METAR KLAX 090653Z 23004KT 10SM FEW014 SCT120 SCT200 17/14 A2994 RMK AO2 SLP137 T01670144",
"72295023174","2009-07-09T07:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","340,5,N,0015,5","07620,5,M,N","016093,5,N,5","+0167,5","+0144,5","10138,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","04,5,+05486,5,99,9","07,5,+07620,5,99,9",,,"1,99,1,+00305,5,9","2,99,1,+05486,5,9","3,99,1,+07620,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,,,,,,,,,"MET12607/08/09 23:53:01 METAR KLAX 090753Z 34003KT 10SM FEW010 SCT180 BKN250 17/14 A2995 RMK AO2 SLP138 CCSL OHD T01670144 402220156",
"72295023174","2009-07-09T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,"AU,13,BR  ,5","AU,08,HZ  ,5",,,,,,,,,"01,5,24,5","08,5,24,5",,,,,,,,,,,,,"240,M,+0222,5","240,N,+0156,5",,,,,,,,,"024,W,+0161,D,4","024,D,+0144,D,4",,,"10014,4,10132,4","10015,4,10122,4",,,,,,,,"1,24,00894,260,1627,5","2,24,00671,270,1627,5","3,24,00295,999,9999,5","024,X,086,D,4","024,N,061,D,4","024,M,076,D,4","SOD77324 HR PRECIPITATION (IN):0.00  WEATHER(CODE):1,8  24 HR MAX TEMP (F):72 24 HR MAX TEMP TIME (LST):1303 24 HR MIN TEMP (F):60 24 HR MIN TEMP TIME (LST):0403 AVERAGE STATION PRESSURE:29.575 MINIMUM SEA LEVEL PRESSURE:29.89 TIME OF OCCURRENCE:1821 PEAK WIND SPEED (MPH):20  PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):1627  FASTEST 2MIN SPEED (MPH):15 FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):1627 AVERAGE WIND SPEED (MPH):6.6  24 HR AVG TEMP (F):66 DEPART FROM NORMAL: -3  HEATING DEGREE DAYS:0   COOLING DEGREE DAYS:1   LATEST DAY MAX TEMP (0700-1900 LST):72  LATEST NIGHT MIN TEMP(1900-0800 LST):60 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01     N7GJS072R02     N7GKS075"
"72295023174","2009-07-09T08:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","07620,5,M,N","016093,5,N,5","+0167,5","+0144,5","10137,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","04,5,+05486,5,99,9","07,5,+07620,5,99,9",,,"1,99,1,+00305,5,9","2,99,1,+05486,5,9","3,99,1,+07620,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5","0,9,002,9,+999,9",,,,,,,,,,,,,,,,"MET11907/09/09 00:53:02 METAR KLAX 090853Z 00000KT 10SM FEW010 SCT180 BKN250 17/14 A2994 RMK AO2 SLP137 T01670144 50002 (RPA)",
"72295023174","2009-07-09T09:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","07620,5,M,N","016093,5,N,5","+0161,5","+0139,5","10135,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","04,5,+05486,5,99,9","07,5,+07620,5,99,9",,,"1,99,1,+00305,5,9","2,99,1,+05486,5,9","3,99,1,+07620,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,,,,,,,,,,,"MET11307/09/09 01:53:02 METAR KLAX 090953Z 00000KT 10SM FEW010 SCT180 BKN250 16/14 A2994 RMK AO2 SLP135 T01610139 (RPA)",
"72295023174","2009-07-09T10:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","07620,5,M,N","011265,5,N,5","+0167,5","+0144,5","10134,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","04,5,+05486,5,99,9","07,5,+07620,5,99,9",,,"1,99,1,+00305,5,9","2,99,1,+05486,5,9","3,99,1,+07620,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,,"MET11207/09/09 02:53:02 METAR KLAX 091053Z 00000KT 7SM FEW010 SCT180 BKN250 17/14 A2993 RMK AO2 SLP134 T01670144 (RPA)",
"72295023174","2009-07-09T11:10:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","999,9,C,0000,5","00366,5,M,N","011265,5,N,5","+0170,5","+0140,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00366,5,99,9",,,,,"3,99,1,+00366,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,,"MET08107/09/09 03:10:02 SPECI KLAX 091110Z 00000KT 7SM BKN012 17/14 A2993 RMK AO2 (RPA)",
"72295023174","2009-07-09T11:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00335,5,M,N","011265,5,N,5","+0172,5","+0144,5","10133,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00335,5,99,9",,,,,"4,99,1,+00335,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0172,1","999,N,+0161,1",,,,,,,,,,,"10135,5,10017,5","6,9,003,9,+999,9",,,,,,,,,,,,,,,,"MET11607/09/09 03:53:02 METAR KLAX 091153Z 00000KT 7SM OVC011 17/14 A2993 RMK AO2 SLP133 T01720144 10172 20161 56003 (RPA)",
"72295023174","2009-07-09T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","999,9,C,0000,1","99999,9,9,N","011000,1,N,1","+0172,1","+0144,1","10133,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00450,1,99,9,99,9","120,N,+0161,1","240,M,+0222,1",,,,,,,,,,,"99999,9,99999,9","6,1,003,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  09124 72295 32461 80000 10172 20144 30080 40133 56003 91153 333 10222 20161 555 90912;","Q01 100803APOSP "
"72295023174","2009-07-09T12:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00335,5,M,N","006437,5,N,5","+0172,5","+0144,5","10135,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00335,5,99,9",,,,,"4,99,1,+00335,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,"05,5",,,,,,,,,,,"MET10107/09/09 04:53:02 METAR KLAX 091253Z 00000KT 4SM HZ OVC011 17/14 A2994 RMK AO2 SLP135 T01720144 (RPA)",
"72295023174","2009-07-09T13:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","130,5,N,0015,5","00396,5,M,N","008047,5,N,5","+0172,5","+0133,5","10137,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"07,5,+00396,5,99,9",,,,,"3,99,1,+00396,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,"05,5",,,,,,,,,,,"MET10107/09/09 05:53:02 METAR KLAX 091353Z 13003KT 5SM HZ BKN013 17/13 A2994 RMK AO2 SLP137 T01720133 (RPA)",
"72295023174","2009-07-09T14:17:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","100,5,N,0026,5","00457,5,M,N","011265,5,N,5","+0170,5","+0130,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00457,5,99,9",,,,,"3,99,1,+00457,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,,,,,,,,,"MET08107/09/09 06:17:02 SPECI KLAX 091417Z 10005KT 7SM BKN015 17/13 A2995 RMK AO2 (DMQ)",
"72295023174","2009-07-09T14:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0021,5","00457,5,M,N","009656,5,N,5","+0183,5","+0139,5","10141,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"07,5,+00457,5,99,9",,,,,"3,99,1,+00457,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5","3,9,007,9,+999,9",,,,,"05,5",,,,,,,,,,,"MET10707/09/09 06:53:02 METAR KLAX 091453Z VRB04KT 6SM HZ BKN015 18/14 A2995 RMK AO2 SLP141 T01830139 53007 (DMQ)",
"72295023174","2009-07-09T15:37:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","999,9,C,0000,5","04877,5,M,N","009656,5,N,5","+0180,5","+0140,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"04,5,+00457,5,99,9","07,5,+04877,5,99,9",,,,"2,99,1,+00457,5,9","3,99,1,+04877,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10027,5",,,,,,"05,5",,,,,,,,,,,"MET10107/09/09 07:37:02 SPECI KLAX 091537Z 00000KT 6SM HZ SCT015 BKN160 18/14 A2996 RMK AO2 BKN V SCT (DMQ)",
"72295023174","2009-07-09T15:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","130,5,N,0021,5","22000,5,9,N","009656,5,N,5","+0194,5","+0139,5","10144,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"04,5,+00457,5,99,9","04,5,+04877,5,99,9",,,,"2,99,1,+00457,5,9","2,99,1,+04877,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10027,5",,,,,,"05,5",,,,,,,,,,,"MET10807/09/09 07:53:02 METAR KLAX 091553Z 13004KT 6SM HZ SCT015 SCT160 19/14 A2996 RMK AO2 SLP144 T01940139 (DMQ)",
"72295023174","2009-07-09T16:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0026,5","22000,5,9,N","012875,5,N,5","+0211,5","+0133,5","10141,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,,,,,,,,,"MET09507/09/09 08:53:02 METAR KLAX 091653Z VRB05KT 8SM CLR 21/13 A2995 RMK AO2 SLP141 T02110133 (DMQ)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-07-09T17:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","230,5,N,0026,5","22000,5,9,N","012875,5,N,5","+0211,5","+0139,5","10142,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0211,1","999,N,+0172,1",,,,,,,,,,,"10142,5,10024,5","1,9,001,9,+999,9",,,,,,,,,,,,,,,,"MET11307/09/09 09:53:02 METAR KLAX 091753Z 23005KT 8SM CLR 21/14 A2995 RMK AO2 SLP142 T02110139 10211 20172 51001 (DMQ)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2009-07-09T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","230,1,N,0026,1","22000,1,9,N","012000,1,N,1","+0211,1","+0139,1","10142,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","120,M,+0211,1","240,N,+0172,1",,,,,,,,,,,"99999,9,99999,9","1,1,001,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  09184 72295 32962 02305 10211 20139 30087 40142 51001 91753 333 10211 20172 555 90918;","Q01 100873APOSP "
"72295023174","2009-07-09T18:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0211,5","+0139,5","10141,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,,,,,,,,,"MET09607/09/09 10:53:02 METAR KLAX 091853Z 25007KT 10SM CLR 21/14 A2995 RMK AO2 SLP141 T02110139 (DMQ)","Q01    099SCCGD1P01    003SCCGA1"
