"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","ED1","GA1","GD1","GD2","GD3","GD4","GF1","GJ1","GK1","GP1","GQ1","GR1","IA1","KA1","KA2","KB1","KB2","KB3","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","MW4","MW5","OC1","OE1","OE2","OE3","SA1","UA1","UG1","REM","EQD"
"72295023174","2002-07-24T13:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-07-24T13:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","04572,5,M,N","016000,5,N,1","+0200,5","+0156,5","10162,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+04572,5,9","3,99,5,+05486,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10166,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET079KLAX 241350Z 00000KT 10SM BKN150 BKN180 20/16 A3002 RMK AO2 SLP162 T02000156 /;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-07-24T14:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0034,02,008,0124,02,015,0023,02,008","0060,0847,9,0694,9","0060,0121,9,1313,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-07-24T14:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","120,5,N,0026,5","04572,5,M,N","016000,5,N,1","+0211,5","+0156,5","10166,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+04572,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10169,5,99999,9","3,1,010,1,+999,9",,,,,"00,1",,,,,,,,,,,,"MET078KLAX 241450Z 12005KT 10SM BKN150 21/16 A3003 RMK AO2 SLP166 T02110156 53010 /;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-07-24T15:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0147,02,008,0117,02,015,0113,02,008","0060,0730,9,0771,9","0060,0386,9,1324,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-07-24T15:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","014400,5,N,1","+0233,5","+0161,5","10169,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+04572,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10173,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET069KLAX 241550Z 00000KT 9SM SCT150 23/16 A3004 RMK AO2 SLP169 T02330161;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-07-24T16:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0438,02,008,0548,02,015,0170,02,008","0060,0608,9,0847,9","0060,0645,9,1324,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-07-24T16:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0021,5","22000,5,M,N","014400,5,N,1","+0250,5","+0156,5","10168,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+04572,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10169,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET069KLAX 241650Z 26004KT 9SM FEW150 25/16 A3003 RMK AO2 SLP168 T02500156;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-07-24T17:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0635,02,008,0731,02,015,0149,02,008","0060,0484,9,0930,9","0060,0878,9,1324,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-07-24T17:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","270,1,N,0041,1","22000,1,9,N","016093,1,N,1","+0260,1","+0150,1","10167,1",,,,,,,,,,,,,,,,,,,,,,,,,"2,99,1,+01500,1,9","2,99,1,+04500,1,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,"999,M,+0261,1","999,N,+0183,1",,,,,,,"10169,1,99999,9","0,1,002,1,+999,9",,,,,"00,1",,,,,,,,,,,,"MET099KLAX 241750Z COR 27008KT 10SM FEW050 FEW150 26/15 A3003 RMK AO2 SLP167 T02560150 10261 20183 50002;","Q01+000000PRSWM2"
"72295023174","2002-07-24T18:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","270,5,N,0041,5","22000,5,M,N","016000,5,N,1","+0256,5","+0150,5","10167,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+01524,5,9","1,99,5,+04572,5,9",,,"02,99,1,99,9,99,9,01750,1,99,9,99,9",,,"0060,0796,02,008,0787,02,015,0160,02,008","0060,0361,9,1035,9","0060,1068,9,1324,9",,"120,M,+0261,1","240,N,+0183,1",,,,,,,"10169,5,10130,1","0,1,002,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  24184 72295 32766 22708 10256 20150 30130 40167 50002 91750 333 10261 20183 555 92418;","Q01  00002PRCP99Q02  00003PRCP99N01 00000JPWTH 0"
"72295023174","2002-07-24T18:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","270,5,N,0052,5","22000,5,M,N","016000,5,N,1","+0261,5","+0150,5","10168,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+01524,5,9","1,99,5,+04572,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10169,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET081KLAX 241850Z COR 27010KT 10SM FEW050 FEW150 26/15 A3003 RMK AO2 SLP168 T02610150;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-07-24T19:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0915,02,008,0817,02,015,0172,02,008","0060,0246,9,1202,9","0060,1202,9,1324,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-07-24T19:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","270,5,N,0057,5","22000,5,M,N","016000,5,N,1","+0256,5","+0144,5","10166,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"99,9,+01500,1,02,1","1,99,5,+01524,5,9","1,99,5,+04572,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10169,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET102KLAX 241950Z COR 27011KT 10SM FEW050TCU FEW150 26/14 A3003 RMK AO2 SLP166 TCU DSNT NE AND E T02560144;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-07-24T20:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0976,02,008,0797,02,015,0209,02,008","0060,0160,9,1541,9","0060,1272,9,1324,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-07-24T20:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","270,5,N,0062,5","22000,5,M,N","016000,5,N,1","+0256,5","+0144,5","10162,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+01524,5,9","1,99,5,+04572,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10163,5,99999,9","8,1,006,1,+999,9",,,,,"00,1",,,,,,,,,,,,"MET087KLAX 242050Z COR 27012KT 10SM FEW050 FEW150 26/14 A3001 RMK AO2 SLP162 T02560144 58006;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-07-24T21:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0929,02,008,0626,02,015,0325,02,008","0060,0160,9,2058,9","0060,1272,9,1324,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-07-24T21:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","270,5,N,0072,5","22000,5,M,N","016000,5,N,1","+0250,5","+0139,5","10159,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+01524,5,9","1,99,5,+05486,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10159,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET081KLAX 242150Z COR 27014KT 10SM FEW050 FEW180 25/14 A3000 RMK AO2 SLP159 T02500139;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-07-24T22:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0918,02,008,0757,02,015,0229,02,008","0060,0246,9,2397,9","0060,1202,9,1324,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-07-24T22:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","270,5,N,0067,5","22000,5,M,N","016000,5,N,1","+0244,5","+0144,5","10156,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+01676,5,9","1,99,5,+04572,5,9","2,99,5,+05486,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10159,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET088KLAX 242250Z COR 27013KT 10SM FEW055 FEW150 SCT180 24/14 A3000 RMK AO2 SLP156 T02440144;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-07-24T23:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0753,02,008,0611,02,015,0259,02,008","0060,0361,9,2564,9","0060,1068,9,1324,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-07-24T23:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","260,1,N,0062,1","22000,1,9,N","016093,1,N,1","+0240,1","+0140,1","10153,1",,,,,,,,,,,,,,,,,,,,,,,,,"2,99,1,+01800,1,9","2,99,1,+04500,1,9","2,99,1,+05400,1,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,"999,M,+0272,1","999,N,+0233,1",,,,,,,"10156,1,99999,9","7,1,008,1,+999,9",,,,,"00,1",,,,,,,,,,,,"MET106KLAX 242350Z COR 26012KT 10SM FEW060 FEW150 SCT180 24/14 A2999 RMK AO2 SLP153 T02390144 10272 20233 57008;","Q01+000000PRSWM2"
"72295023174","2002-07-25T00:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","260,5,N,0062,5","22000,5,M,N","016000,5,N,1","+0239,5","+0144,5","10153,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+01829,5,9","1,99,5,+04572,5,9","2,99,5,+05486,5,9",,"04,99,1,99,9,99,9,01750,1,99,9,99,9",,,"0060,0591,02,008,0559,02,015,0220,02,008","0060,0484,9,2669,9","0060,0878,9,1324,9",,"120,M,+0272,1","180,N,+0183,1",,,,,,,"10156,5,10117,1","7,1,008,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  25004 72295 32766 42612 10239 20144 30117 40153 57008 92350 333 10272 20183 555 92500;","Q01  00002PRCP99Q02  00003PRCP99N01 00000JPWTH 0"
"72295023174","2002-07-25T00:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","280,5,N,0062,5","22000,5,M,N","016000,5,N,1","+0222,5","+0139,5","10152,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+01829,5,9","1,99,5,+04572,5,9","2,99,5,+05486,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10156,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET088KLAX 250050Z COR 28012KT 10SM FEW060 FEW150 SCT180 22/14 A2999 RMK AO2 SLP152 T02220139;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-07-25T01:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0411,02,008,0452,02,015,0190,02,008","0060,0608,9,2752,9","0060,0645,9,1324,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-07-25T01:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","270,5,N,0052,5","22000,5,M,N","016000,5,N,1","+0211,5","+0144,5","10152,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+01829,5,9","1,99,5,+04877,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10156,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET081KLAX 250150Z COR 27010KT 10SM FEW060 FEW160 21/14 A2999 RMK AO2 SLP152 T02110144;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-07-25T02:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0239,02,008,0289,02,015,0154,02,008","0060,0730,9,2828,9","0060,0386,9,1324,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-07-25T02:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","270,5,N,0036,5","22000,5,M,N","016000,5,N,1","+0206,5","+0156,5","10156,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+04877,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10159,5,99999,9","3,1,003,1,+999,9",,,,,"00,1",,,,,,,,,,,,"MET076KLAX 250250Z 27007KT 10SM FEW160 21/16 A3000 RMK AO2 SLP156 T02060156 53003;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-07-25T03:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0037,02,008,0146,02,015,0024,02,008","0060,0847,9,2904,9","0060,0120,9,1291,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-07-25T03:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","270,5,N,0021,5","22000,5,M,N","016000,5,N,1","+0206,5","+0150,5","10159,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+04877,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10163,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET070KLAX 250350Z 27004KT 10SM FEW160 21/15 A3001 RMK AO2 SLP159 T02060150;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-07-25T04:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-07-25T04:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0021,5","22000,5,M,N","016000,5,N,1","+0200,5","+0161,5","10162,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+04877,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10166,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET074KLAX 250450Z COR 25004KT 10SM FEW160 20/16 A3002 RMK AO2 SLP162 T02000161;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-07-25T05:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-07-25T05:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,V,0021,1","22000,1,9,N","014484,1,N,1","+0200,1","+0170,1","10163,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,"999,M,+0239,1","999,N,+0200,1",,,,,,,"10166,1,99999,9","1,1,007,1,+999,9",,,,,"00,1",,,,,,,,,,,,"MET084KLAX 250550Z VRB04KT 9SM CLR 20/17 A3002 RMK AO2 SLP163 T02000167 10239 20200 51007;","Q01+000000PRSWM2"
"72295023174","2002-07-25T06:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","999,9,V,0021,5","22000,5,M,N","014400,5,N,1","+0200,5","+0167,5","10163,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9","0,99,5,+99999,9,9",,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,"240,M,+0239,1","240,N,+0183,1",,,,,,,"10166,5,10127,1","1,1,007,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  25064 72295 32964 09904 10200 20167 30127 40163 51007 90550 333 10239 20183 555 92506;","Q01  00002PRCP99Q02  00003PRCP99N01 00000JPWTH 0"
"72295023174","2002-07-25T06:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","240,5,N,0026,5","22000,5,M,N","014400,5,N,1","+0200,5","+0167,5","10163,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10166,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET066KLAX 250650Z 24005KT 9SM CLR 20/17 A3002 RMK AO2 SLP163 T02000167;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-07-25T07:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-07-25T07:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0026,5","22000,5,M,N","016000,5,N,1","+0194,5","+0161,5","10167,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,"999,M,+0272,1","999,N,+0183,1",,,,,,,"10169,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET077KLAX 250750Z 25005KT 10SM CLR 19/16 A3003 RMK AO2 SLP167 T01940161 402720183;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-07-25T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0272,5","240,N,+0183,5",,,,,,,,,"10024,9,99999,4",,,,,,,,,,"1,24,00939,290,1429,5","2,24,00805,280,1430,5","3,24,00322,999,9999,5",,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 8124 HR MAX TEMP TIME (LST):1033 24 HR MIN TEMP (F): 6524 HR MIN TEMP TIME (LST):0457 AVERAGE STATION PRESSURE:29.60  PEAK WIND SPEED (MPH): 21 PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):1429  FASTEST 2MIN SPEED (MPH): 18FASTEST 2MIN DIR (DEG):280 FASTEST 2MIN TIME (LST):1430 AVERAGE WIND SPEED (MPH): 7.2 24 HR AVG TEMP (F):73 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00",
"72295023174","2002-07-25T08:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-07-25T08:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","016000,5,N,1","+0194,5","+0167,5","10164,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10166,5,99999,9","0,1,000,1,+999,9",,,,,"00,1",,,,,,,,,,,,"MET073KLAX 250850Z 00000KT 10SM CLR 19/17 A3002 RMK AO2 SLP164 T01940167 50000;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-07-25T09:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-07-25T09:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","240,5,N,0021,5","22000,5,M,N","016000,5,N,1","+0194,5","+0167,5","10159,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10163,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET067KLAX 250950Z 24004KT 10SM CLR 19/17 A3001 RMK AO2 SLP159 T01940167;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-07-25T10:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
