"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AU4","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GA5","GA6","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","REM","EQD"
"72295023174","2005-06-21T22:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,5,N,0093,5","22000,5,9,N","016093,5,N,5","+0228,5","+0117,5","10125,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,,,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10125,5,10007,5",,,,,,"00,1",,,,,,,,"MET09806/21/05 14:51:50 METAR KLAX 212250Z 25018KT 10SM FEW250 23/12 A2990 RMK AO2 SLP125 T02280117 (AR)",
"72295023174","2005-06-21T23:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,5,N,0093,5","22000,5,9,N","016093,5,N,5","+0222,5","+0122,5","10120,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","04,5,+07620,5,99,9",,,,,"1,99,1,+04572,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0239,1","999,N,+0217,1",,,,,,,,,"10122,5,10004,5","8,9,013,9,+999,9",,,,,"00,1",,,,,,,,"MET12706/21/05 15:54:02 METAR KLAX 212350Z 25018KT 10SM FEW150 SCT250 22/12 A2989 RMK AO2 SLP120 T02220122 10239 20217 58013 RTX (AR)",
"72295023174","2005-06-22T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","250,1,N,0093,1","22000,1,9,N","016000,1,N,1","+0222,1","+0122,1","10120,1","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0239,1","180,N,+0156,1",,,,,,,,,"10121,1,99999,9","8,1,013,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  22004 72295 32966 42518 10222 20122 30083 40120 58013 92350 333 10239 20156 555 92200;","Q01  00002PRCP06Q02 100833APOSP "
"72295023174","2005-06-22T00:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","240,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0206,5","+0128,5","10113,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","04,5,+07620,5,99,9",,,,,"1,99,1,+04572,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10115,5,09997,5",,,,,,"00,1",,,,,,,,"MET10906/21/05 16:54:05 METAR KLAX 220050Z 24014KT 10SM FEW150 SCT250 21/13 A2987 RMK AO2 SLP113 T02060128 RTX (AR)",
"72295023174","2005-06-22T01:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","240,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0194,5","+0128,5","10113,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","04,5,+07620,5,99,9",,,,,"1,99,1,+04572,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10115,5,09997,5",,,,,,"00,1",,,,,,,,"MET10506/21/05 17:51:50 METAR KLAX 220150Z 24012KT 10SM FEW150 SCT250 19/13 A2987 RMK AO2 SLP113 T01940128 (AR)",
"72295023174","2005-06-22T02:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","240,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0183,5","+0128,5","10112,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","04,5,+07620,5,99,9",,,,,"1,99,1,+04572,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10115,5,09997,5","6,9,007,9,+999,9",,,,,"00,1",,,,,,,,"MET11106/21/05 18:51:52 METAR KLAX 220250Z 24014KT 10SM FEW150 SCT250 18/13 A2987 RMK AO2 SLP112 T01830128 56007 (AR)",
"72295023174","2005-06-22T03:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","210,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0183,5","+0128,5","10113,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","04,5,+07620,5,99,9",,,,,"1,99,1,+04572,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10115,5,09997,5",,,,,,"00,1",,,,,,,,"MET10506/21/05 19:51:51 METAR KLAX 220350Z 21006KT 10SM FEW150 SCT250 18/13 A2987 RMK AO2 SLP113 T01830128 (AR)",
"72295023174","2005-06-22T04:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","240,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0178,5","+0128,5","10119,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10122,5,10004,5",,,,,,"00,1",,,,,,,,"MET09506/21/05 20:51:51 METAR KLAX 220450Z 24005KT 10SM CLR 18/13 A2989 RMK AO2 SLP119 T01780128 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2005-06-22T05:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","110,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0172,5","+0128,5","10121,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01829,5,99,9",,,,,,"1,99,1,+01829,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0222,1","999,N,+0172,1",,,,,,,,,"10125,5,10007,5","3,9,009,9,+999,9",,,,,"00,1",,,,,,,,"MET11706/21/05 21:51:52 METAR KLAX 220550Z 11004KT 10SM FEW060 17/13 A2990 RMK AO2 SLP121 T01720128 10222 20172 53009 (BLB)",
"72295023174","2005-06-22T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","110,1,N,0021,1","22000,1,9,N","016000,1,N,1","+0172,1","+0128,1","10121,1","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,01750,1,99,9,99,9","240,M,+0222,1","240,N,+0156,1",,,,,,,,,"10124,1,99999,9","3,1,009,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  22064 72295 32766 21104 10172 20128 30086 40121 53009 90550 333 10222 20156 555 92206;","Q01  00002PRCP06Q02 100863APOSP "
"72295023174","2005-06-22T06:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","130,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0172,5","+0133,5","10120,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10125,5,10007,5",,,,,,"00,1",,,,,,,,"MET09606/21/05 22:51:50 METAR KLAX 220650Z 13003KT 10SM CLR 17/13 A2990 RMK AO2 SLP120 T01720133 (BLB)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2005-06-22T07:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","150,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0167,5","+0128,5","10118,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00914,5,99,9",,,,,,"1,99,1,+00914,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0239,1","999,N,+0156,1",,,,,,,,,"10122,5,10004,5",,,,,,"00,1",,,,,,,,"MET10906/21/05 23:51:51 METAR KLAX 220750Z 15004KT 10SM FEW030 17/13 A2989 RMK AO2 SLP118 T01670128 402390156 (BLB)",
"72295023174","2005-06-22T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,"AU,13,BR  ,5",,,,,,,,,,,,"08,6,24,6","01,6,24,6",,,,,,,,,,,,,,"240,M,+0239,5","240,N,+0156,5",,,,,,,,,,,"10008,4,10112,4",,,,,,,,,"1,24,01162,250,1458,5","2,24,01073,250,1434,5","3,24,00393,999,9999,5","SOD77324 HR PRECIPITATION (IN):0.00  WEATHER(CODE):8,1  24 HR MAX TEMP (F):75 24 HR MAX TEMP TIME (LST):1249 24 HR MIN TEMP (F):60 24 HR MIN TEMP TIME (LST):0503 AVERAGE STATION PRESSURE:29.555 MINIMUM SEA LEVEL PRESSURE:29.86 TIME OF OCCURRENCE:1956 PEAK WIND SPEED (MPH):26  PEAK WIND DIR (DEG):250 PEAK WIND TIME (LST):1458  FASTEST 2MIN SPEED (MPH):24 FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):1434 AVERAGE WIND SPEED (MPH):8.8  24 HR AVG TEMP (F):68 DEPART FROM NORMAL: +1  HEATING DEGREE DAYS:0   COOLING DEGREE DAYS:3   LATEST DAY MAX TEMP (0700-1900 LST):75  LATEST NIGHT MIN TEMP(1900-0800 LST):60 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01   8,17AXW093R02   8,17AXW093R03     N7GJS072R04     N7GKS075"
"72295023174","2005-06-22T08:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","260,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0172,5","+0128,5","10113,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00914,5,99,9",,,,,,"1,99,1,+00914,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10119,5,10000,5","8,9,007,9,+999,9",,,,,"00,1",,,,,,,,"MET10506/22/05 00:51:50 METAR KLAX 220850Z 26003KT 10SM FEW030 17/13 A2988 RMK AO2 SLP113 T01720128 58007 (BLB)",
"72295023174","2005-06-22T09:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","350,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0167,5","+0133,5","10114,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01372,5,99,9",,,,,,"1,99,1,+01372,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10115,5,09997,5",,,,,,"00,1",,,,,,,,"MET09906/22/05 01:51:50 METAR KLAX 220950Z 35003KT 10SM FEW045 17/13 A2987 RMK AO2 SLP114 T01670133 (BLB)",
"72295023174","2005-06-22T10:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0161,5","+0133,5","10112,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10115,5,09997,5",,,,,,"00,1",,,,,,,,"MET09606/22/05 02:51:52 METAR KLAX 221050Z 00000KT 10SM CLR 16/13 A2987 RMK AO2 SLP112 T01610133 (BLB)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2005-06-22T11:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0161,5","+0128,5","10113,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00914,5,99,9",,,,,,"1,99,1,+00914,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0178,1","999,N,+0156,1",,,,,,,,,"10115,5,09997,5","5,9,001,9,+999,9",,,,,"00,1",,,,,,,,"MET11706/22/05 03:51:53 METAR KLAX 221150Z 00000KT 10SM FEW030 16/13 A2987 RMK AO2 SLP113 T01610128 10178 20156 55001 (BLB)",
"72295023174","2005-06-22T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","999,9,C,0000,1","22000,1,9,N","016000,1,N,1","+0161,1","+0128,1","10113,1","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,00800,1,99,9,99,9","120,N,+0156,1","240,M,+0239,1",,,,,,,,,"10114,1,99999,9","5,1,001,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  22124 72295 32566 20000 10161 20128 30076 40113 55001 91150 333 10239 20156 555 92212;","Q01  00002PRCP06Q02 100763APOSP "
"72295023174","2005-06-22T12:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","070,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0167,5","+0122,5","10118,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9",,,,,,"1,99,1,+04572,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10122,5,10004,5","9,9,999,9,+000,1",,,,,"00,1",,,,,,,,"MET09906/22/05 04:51:51 METAR KLAX 221250Z 07003KT 10SM FEW150 17/12 A2989 RMK AO2 SLP118 T01670122 (BLB)",
"72295023174","2005-06-22T13:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","080,5,N,0021,5","22000,5,9,N","014484,5,N,5","+0172,5","+0133,5","10120,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9",,,,,,"1,99,1,+06096,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10122,5,10004,5",,,,,,"00,1",,,,,,,,"MET09706/22/05 05:51:50 METAR KLAX 221350Z 08004KT 9SM FEW200 17/13 A2989 RMK AO2 SLP120 T01720133 (LE)",
"72295023174","2005-06-22T14:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,5","22000,5,9,N","012875,5,N,5","+0194,5","+0139,5","10126,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9",,,,,,"1,99,1,+06096,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10129,5,10010,5","3,9,013,9,+999,9",,,,,"00,1",,,,,,,,"MET10306/22/05 06:51:52 METAR KLAX 221450Z 00000KT 8SM FEW200 19/14 A2991 RMK AO2 SLP126 T01940139 53013 (LE)",
"72295023174","2005-06-22T15:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","230,5,N,0015,5","22000,5,9,N","012875,5,N,5","+0217,5","+0133,5","10125,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10129,5,10010,5",,,,,,"00,1",,,,,,,,"MET09406/22/05 07:51:51 METAR KLAX 221550Z 23003KT 8SM CLR 22/13 A2991 RMK AO2 SLP125 T02170133 (LE)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2005-06-22T16:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,V,0021,5","22000,5,9,N","014484,5,N,5","+0228,5","+0144,5","10124,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10125,5,10007,5",,,,,,"00,1",,,,,,,,"MET09406/22/05 08:51:49 METAR KLAX 221650Z VRB04KT 9SM CLR 23/14 A2990 RMK AO2 SLP124 T02280144 (LE)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2005-06-22T17:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","220,5,N,0041,5","22000,5,9,N","014484,5,N,5","+0244,5","+0144,5","10125,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0244,1","999,N,+0161,1",,,,,,,,,"10129,5,10010,5","5,9,000,9,+999,9",,,,,"00,1",,,,,,,,"MET11206/22/05 09:51:52 METAR KLAX 221750Z 22008KT 9SM CLR 24/14 A2991 RMK AO2 SLP125 T02440144 10244 20161 55000 (LE)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2005-06-22T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","220,1,N,0041,1","22000,1,9,N","014000,1,N,1","+0244,1","+0144,1","10125,1","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","120,M,+0244,1","240,N,+0161,1",,,,,,,,,"10128,1,99999,9","5,1,000,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  22184 72295 32964 02208 10244 20144 30090 40125 55000 91750 333 10244 20161 555 92218;","Q01  00002PRCP06Q02 100903APOSP "
"72295023174","2005-06-22T18:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","240,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0250,5","+0133,5","10124,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10125,5,10007,5",,,,,,"00,1",,,,,,,,"MET09506/22/05 10:51:50 METAR KLAX 221850Z 24009KT 10SM CLR 25/13 A2990 RMK AO2 SLP124 T02500133 (LE)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2005-06-22T19:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","240,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0233,5","+0133,5","10122,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10122,5,10004,5",,,,,,"00,1",,,,,,,,"MET09506/22/05 11:51:49 METAR KLAX 221950Z 24011KT 10SM CLR 23/13 A2989 RMK AO2 SLP122 T02330133 (LE)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2005-06-22T20:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","240,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0228,5","+0128,5","10120,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10122,5,10004,5","8,9,006,9,+999,9",,,,,"00,1",,,,,,,,"MET10106/22/05 12:51:51 METAR KLAX 222050Z 24013KT 10SM CLR 23/13 A2989 RMK AO2 SLP120 T02280128 58006 (LE)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2005-06-22T21:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0222,5","+0144,5","10118,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9",,,,,,"1,99,1,+04572,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10119,5,10000,5",,,,,,"00,1",,,,,,,,"MET09806/22/05 13:51:54 METAR KLAX 222150Z 25015KT 10SM FEW150 22/14 A2988 RMK AO2 SLP118 T02220144 (AR)",
"72295023174","2005-06-22T22:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0211,5","+0150,5","10115,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+02134,5,99,9",,,,,,"1,99,1,+02134,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10115,5,09997,5",,,,,,"00,1",,,,,,,,"MET09806/22/05 14:51:51 METAR KLAX 222250Z 25012KT 10SM FEW070 21/15 A2987 RMK AO2 SLP115 T02110150 (AR)",
"72295023174","2005-06-22T23:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0211,5","+0128,5","10111,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0256,1","999,N,+0211,1",,,,,,,,,"10112,5,09994,5","8,9,008,9,+999,9",,,,,"00,1",,,,,,,,"MET11306/22/05 15:51:52 METAR KLAX 222350Z 25014KT 10SM CLR 21/13 A2986 RMK AO2 SLP111 T02110128 10256 20211 58008 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2005-06-23T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","250,1,N,0072,1","22000,1,9,N","016000,1,N,1","+0211,1","+0128,1","10111,1","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","120,M,+0256,1","180,N,+0156,1",,,,,,,,,"10111,1,99999,9","8,1,008,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  23004 72295 32966 02514 10211 20128 30073 40111 58008 92350 333 10256 20156 555 92300;","Q01  00002PRCP06Q02 100733APOSP "
"72295023174","2005-06-23T00:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","240,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0211,5","+0122,5","10108,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10108,5,09990,5",,,,,,"00,1",,,,,,,,"MET09506/22/05 16:51:56 METAR KLAX 230050Z 24011KT 10SM CLR 21/12 A2985 RMK AO2 SLP108 T02110122 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2005-06-23T01:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","220,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0206,5","+0122,5","10109,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10112,5,09994,5",,,,,,"00,1",,,,,,,,"MET09506/22/05 17:51:51 METAR KLAX 230150Z 22009KT 10SM CLR 21/12 A2986 RMK AO2 SLP109 T02060122 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2005-06-23T02:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","210,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0194,5","+0133,5","10113,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10115,5,09997,5","3,9,002,9,+999,9",,,,,"00,1",,,,,,,,"MET10106/22/05 18:53:50 METAR KLAX 230250Z 21010KT 10SM CLR 19/13 A2987 RMK AO2 SLP113 T01940133 53002 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2005-06-23T03:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0172,5","+0133,5","10116,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10119,5,10000,5",,,,,,"00,1",,,,,,,,"MET09506/22/05 19:52:11 METAR KLAX 230350Z 25007KT 10SM CLR 17/13 A2988 RMK AO2 SLP116 T01720133 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2005-06-23T04:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","260,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0178,5","+0139,5","10121,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10125,5,10007,5",,,,,,"00,1",,,,,,,,"MET09506/22/05 20:51:50 METAR KLAX 230450Z 26004KT 10SM CLR 18/14 A2990 RMK AO2 SLP121 T01780139 (AR)","Q01    099SCCGD1P01    003SCCGA1"
