"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GA5","GA6","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2006-06-08T11:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0026,5","00213,5,M,N","008047,5,N,5","+0183,5","+0167,5","10120,5","01,0000,2,5","06,0000,2,1",,,,,,,,,,,,,,,,,,,,,"1,0,01,0,0,1,5","0,0,00,1,0,1,5",,"10,5","51,5",,,,,,"02,5,+00122,5,99,9","07,5,+00213,5,99,9","08,5,+00366,5,99,9",,,,"1,99,1,+00122,5,9","3,99,1,+00213,5,9","4,99,1,+00366,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0189,1","999,N,+0178,1",,,,,,,,,,,"10122,5,10004,5","3,9,001,9,+999,9",,,,,,"10,1","51,1",,,,,,,,,,"MET18506/08/06 03:54:13 METAR KLAX 081150Z 26005KT 5SM -DZ BR FEW004 BKN007 OVC012 18/17 A2989 RMK AO2 DZE16B44 SLP120 VIS SW-W 2 CIG 005V009 P0000 60000 T01830167 10189 20178 53001 RTX (BLB)","Q01  00008PRCP06"
"72295023174","2006-06-08T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","260,1,N,0026,1","99999,9,9,N","008000,1,N,1","+0183,1","+0167,1","10120,1","06,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00150,1,99,9,99,9","120,N,+0178,1","240,M,+0211,1",,,,,,,,,,,"99999,9,99999,9","3,1,001,1,+999,9",,,,,,"51,1",,,,,,,,,,,"SYN110AAXX  08124 72295 11258 82605 10183 20167 30083 40120 53001 69901 751// 91150 333 10211 20178 96010 555 90812;","Q01 100833APOSP "
"72295023174","2006-06-08T12:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","290,5,N,0031,5","00213,5,M,N","004828,5,N,5","+0178,5","+0167,5","10122,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,"1,0,01,0,0,1,5","0,0,00,1,0,1,5",,"10,5","51,5",,,,,,"02,5,+00122,5,99,9","07,5,+00213,5,99,9","08,5,+00366,5,99,9",,,,"1,99,1,+00122,5,9","3,99,1,+00213,5,9","4,99,1,+00366,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10125,5,10007,5",,,,,,,"10,1","51,1",,,,,,,,,,"MET14806/08/06 04:51:56 METAR KLAX 081250Z 29006KT 3SM -DZ BR FEW004 BKN007 OVC012 18/17 A2990 RMK AO2 SLP122 VIS SW-W 2 CIG 006V010 P0000 T01780167 (BLB)",
"72295023174","2006-06-08T13:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","300,5,N,0031,5","00213,5,M,N","004828,5,N,5","+0183,5","+0161,5","10126,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,"1,0,01,0,0,1,5","0,0,00,1,0,1,5",,"10,5","51,5",,,,,,"07,5,+00213,5,99,9","08,5,+00427,5,99,9",,,,,"3,99,1,+00213,5,9","4,99,1,+00427,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5",,,,,,,"10,1","51,1",,,,,,,,,,"MET13706/08/06 05:51:54 METAR KLAX 081350Z 30006KT 3SM -DZ BR BKN007 OVC014 18/16 A2991 RMK AO2 SLP126 VIS S 2 SW-W 2 1/2 P0000 T01830161 (BLB)",
"72295023174","2006-06-08T14:37:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","999,9,V,0026,5","00549,5,M,N","009656,5,N,5","+0190,5","+0160,5","99999,9","01,0000,2,1",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"04,5,+00213,5,99,9","08,5,+00549,5,99,9",,,,,"2,99,1,+00213,5,9","4,99,1,+00549,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5",,,,,,,"05,5",,,,,,,,,,,"MET10306/08/06 06:38:51 SPECI KLAX 081437Z VRB05KT 6SM HZ SCT007 OVC018 19/16 A2991 RMK AO2 DZE37 P0000 (WTR)",
"72295023174","2006-06-08T14:48:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","270,5,N,0020,5","00366,5,M,N","011265,5,N,5","+0190,5","+0170,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00366,5,99,9","08,5,+00549,5,99,9",,,,,"3,99,1,+00366,5,9","4,99,1,+00549,5,9",,,,,,,,,,,,,,,,"10129,5,10010,5",,,,,,,,,,,,,,,,,,"MET10506/08/06 06:49:21 SPECI KLAX 081448Z 27004KT 7SM BKN012 OVC018 19/17 A2991 RMK AO2 DZE37 P0000 FIBI (WTR)",
"72295023174","2006-06-08T14:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0020,5","00366,5,M,N","009656,5,N,5","+0189,5","+0161,5","10127,5","01,0000,2,5","03,0000,2,1",,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"02,5,+00213,5,99,9","07,5,+00366,5,99,9","08,5,+00549,5,99,9",,,,"1,99,1,+00213,5,9","3,99,1,+00366,5,9","4,99,1,+00549,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5","1,9,007,9,+999,9",,,,,,"05,5",,,,,,,,,,,"MET13906/08/06 06:51:54 METAR KLAX 081450Z 25004KT 6SM HZ FEW007 BKN012 OVC018 19/16 A2991 RMK AO2 DZE37 SLP127 P0000 60000 T01890161 51007 (WTR)","Q01  00008PRCP03"
"72295023174","2006-06-08T15:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0036,5","00396,5,M,N","009656,5,N,5","+0189,5","+0161,5","10131,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"02,5,+00213,5,99,9","08,5,+00396,5,99,9",,,,,"1,99,1,+00213,5,9","4,99,1,+00396,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,"05,5",,,,,,,,,,,"MET10806/08/06 07:51:52 METAR KLAX 081550Z 25007KT 6SM HZ FEW007 OVC013 19/16 A2992 RMK AO2 SLP131 T01890161 (WTR)",
"72295023174","2006-06-08T16:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","230,5,N,0031,5","00427,5,M,N","011265,5,N,5","+0194,5","+0161,5","10130,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00274,5,99,9","08,5,+00427,5,99,9",,,,,"1,99,1,+00274,5,9","4,99,1,+00427,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,,,,,,,,,,,,"MET10506/08/06 08:51:53 METAR KLAX 081650Z 23006KT 7SM FEW009 OVC014 19/16 A2992 RMK AO2 SLP130 T01940161 (WTR)",
"72295023174","2006-06-08T17:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0036,5","00427,5,M,N","011265,5,N,5","+0194,5","+0161,5","10131,5","01,0000,9,5","06,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00274,5,99,9","08,5,+00427,5,99,9",,,,,"1,99,1,+00274,5,9","4,99,1,+00427,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0194,1","999,N,+0178,1",,,,,,,,,,,"10132,5,10014,5","1,9,003,9,+999,9",,,,,,,,,,,,,,,,,"MET12906/08/06 09:51:53 METAR KLAX 081750Z 27007KT 7SM FEW009 OVC014 19/16 A2992 RMK AO2 SLP131 60000 T01940161 10194 20178 51003 (WTR)",
"72295023174","2006-06-08T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","270,1,N,0036,1","99999,9,9,N","011000,1,N,1","+0194,1","+0161,1","10131,1","06,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00250,1,99,9,99,9","120,M,+0194,1","240,N,+0178,1",,,,,,,,,,,"99999,9,99999,9","1,1,003,1,+999,9",,,,,,,,,,,,,,,,,"SYN098AAXX  08184 72295 12361 82707 10194 20161 30093 40131 51003 69901 91750 333 10194 20178 555 90818;","Q01 100933APOSP "
"72295023174","2006-06-08T18:42:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","230,5,N,0036,5","00488,5,M,N","011265,5,N,5","+0210,5","+0160,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","08,5,+00488,5,99,9",,,,,"1,99,1,+00305,5,9","4,99,1,+00488,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,,,,,,,,,,,,"MET08806/08/06 10:52:01 SPECI KLAX 081842Z 23007KT 7SM FEW010 OVC016 21/16 A2992 RMK AO2 (WTR)",
"72295023174","2006-06-08T18:48:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","270,5,N,0041,5","00488,5,M,N","009656,5,N,5","+0200,5","+0160,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"02,5,+00305,5,99,9","08,5,+00488,5,99,9",,,,,"1,99,1,+00305,5,9","4,99,1,+00488,5,9",,,,,,,,,,,,,,,,"10135,5,10017,5",,,,,,,"05,5",,,,,,,,,,,"MET09606/08/06 10:49:21 SPECI KLAX 081848Z 27008KT 6SM HZ FEW010 OVC016 20/16 A2993 RMK AO2 FIBI (WTR)",
"72295023174","2006-06-08T18:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0041,5","00488,5,M,N","009656,5,N,5","+0206,5","+0161,5","10132,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"02,5,+00305,5,99,9","08,5,+00488,5,99,9",,,,,"1,99,1,+00305,5,9","4,99,1,+00488,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,"05,5",,,,,,,,,,,"MET11306/08/06 10:51:26 METAR KLAX 081850Z 27008KT 6SM HZ FEW010 OVC016 21/16 A2993 RMK AO2 SLP132 T02060161 FIBI (WTR)",
"72295023174","2006-06-08T19:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0041,5","00549,5,M,N","012875,5,N,5","+0206,5","+0161,5","10130,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","08,5,+00549,5,99,9",,,,,"1,99,1,+00305,5,9","4,99,1,+00549,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,,,,,,,,,,,,"MET10506/08/06 11:51:51 METAR KLAX 081950Z 27008KT 8SM FEW010 OVC018 21/16 A2992 RMK AO2 SLP130 T02060161 (WTR)",
"72295023174","2006-06-08T20:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0051,5","00640,5,M,N","012875,5,N,5","+0206,5","+0161,5","10127,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00640,5,99,9",,,,,,"4,99,1,+00640,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5","8,9,004,9,+999,9",,,,,,,,,,,,,,,,,"MET10406/08/06 12:51:52 METAR KLAX 082050Z 26010KT 8SM OVC021 21/16 A2991 RMK AO2 SLP127 T02060161 58004 (WTR)",
"72295023174","2006-06-08T21:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0051,5","00671,5,M,N","012875,5,N,5","+0206,5","+0156,5","10122,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","08,5,+00671,5,99,9",,,,,"1,99,1,+00305,5,9","4,99,1,+00671,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10125,5,10007,5",,,,,,,,,,,,,,,,,,"MET10506/08/06 13:51:57 METAR KLAX 082150Z 26010KT 8SM FEW010 OVC022 21/16 A2990 RMK AO2 SLP122 T02060156 (WTR)",
"72295023174","2006-06-08T22:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0061,5","00671,5,M,N","011265,5,N,5","+0206,5","+0156,5","10118,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","08,5,+00671,5,99,9",,,,,"1,99,1,+00305,5,9","4,99,1,+00671,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10119,5,10000,5",,,,,,,,,,,,,,,,,,"MET10506/08/06 14:51:52 METAR KLAX 082250Z 25012KT 7SM FEW010 OVC022 21/16 A2988 RMK AO2 SLP118 T02060156 (DMQ)",
"72295023174","2006-06-08T23:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0061,5","00610,5,M,N","011265,5,N,5","+0200,5","+0150,5","10115,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00366,5,99,9","08,5,+00610,5,99,9",,,,,"2,99,1,+00366,5,9","4,99,1,+00610,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0217,1","999,N,+0194,1",,,,,,,,,,,"10115,5,09997,5","6,9,012,9,+999,9",,,,,,,,,,,,,,,,,"MET12306/08/06 15:51:53 METAR KLAX 082350Z 25012KT 7SM SCT012 OVC020 20/15 A2987 RMK AO2 SLP115 T02000150 10217 20194 56012 (DMQ)",
"72295023174","2006-06-09T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","250,1,N,0062,1","99999,9,9,N","011000,1,N,1","+0200,1","+0150,1","10115,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00450,1,99,9,99,9","120,M,+0217,1","180,N,+0178,1",,,,,,,,,,,"99999,9,99999,9","6,1,012,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  09004 72295 32461 82512 10200 20150 30076 40115 56012 92350 333 10217 20178 555 90900;","Q01 100763APOSP "
"72295023174","2006-06-09T00:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0071,5","00610,5,M,N","011265,5,N,5","+0194,5","+0150,5","10112,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00366,5,99,9","08,5,+00610,5,99,9",,,,,"2,99,1,+00366,5,9","4,99,1,+00610,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10115,5,09997,5",,,,,,,,,,,,,,,,,,"MET10506/08/06 16:51:58 METAR KLAX 090050Z 26014KT 7SM SCT012 OVC020 19/15 A2987 RMK AO2 SLP112 T01940150 (DMQ)",
"72295023174","2006-06-09T01:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0041,5","00549,5,M,N","016093,5,N,5","+0189,5","+0150,5","10113,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00305,5,99,9","07,5,+00549,5,99,9",,,,,"2,99,1,+00305,5,9","3,99,1,+00549,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10115,5,09997,5",,,,,,,,,,,,,,,,,,"MET10606/08/06 17:51:51 METAR KLAX 090150Z 24008KT 10SM SCT010 BKN018 19/15 A2987 RMK AO2 SLP113 T01890150 (DMQ)",
"72295023174","2006-06-09T02:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0041,5","00457,5,M,N","014484,5,N,5","+0189,5","+0150,5","10116,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00305,5,99,9","08,5,+00457,5,99,9",,,,,"2,99,1,+00305,5,9","4,99,1,+00457,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10119,5,10000,5","3,9,002,9,+999,9",,,,,,,,,,,,,,,,,"MET11106/08/06 18:51:53 METAR KLAX 090250Z 25008KT 9SM SCT010 OVC015 19/15 A2988 RMK AO2 SLP116 T01890150 53002 (DMQ)",
"72295023174","2006-06-09T03:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0031,5","00457,5,M,N","014484,5,N,5","+0183,5","+0150,5","10121,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00305,5,99,9","08,5,+00457,5,99,9",,,,,"2,99,1,+00305,5,9","4,99,1,+00457,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10122,5,10004,5",,,,,,,,,,,,,,,,,,"MET10506/08/06 19:52:08 METAR KLAX 090350Z 25006KT 9SM SCT010 OVC015 18/15 A2989 RMK AO2 SLP121 T01830150 (DMQ)",
"72295023174","2006-06-09T04:10:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","240,5,N,0031,5","00396,5,M,N","011265,5,N,5","+0180,5","+0150,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00396,5,99,9",,,,,,"4,99,1,+00396,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10125,5,10007,5",,,,,,,,,,,,,,,,,,"MET08106/08/06 20:11:51 SPECI KLAX 090410Z 24006KT 7SM OVC013 18/15 A2990 RMK AO2 (DMQ)",
"72295023174","2006-06-09T04:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0031,5","00396,5,M,N","011265,5,N,5","+0183,5","+0150,5","10125,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00396,5,99,9",,,,,,"4,99,1,+00396,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5",,,,,,,,,,,,,,,,,,"MET09806/08/06 20:51:52 METAR KLAX 090450Z 24006KT 7SM OVC013 18/15 A2991 RMK AO2 SLP125 T01830150 (DMQ)",
"72295023174","2006-06-09T05:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0026,5","00396,5,M,N","012875,5,N,5","+0183,5","+0150,5","10127,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00396,5,99,9",,,,,,"4,99,1,+00396,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0206,1","999,N,+0183,1",,,,,,,,,,,"10129,5,10010,5","1,9,011,9,+999,9",,,,,,,,,,,,,,,,,"MET11606/08/06 21:51:53 METAR KLAX 090550Z 26005KT 8SM OVC013 18/15 A2991 RMK AO2 SLP127 T01830150 10206 20183 51011 (DMQ)",
"72295023174","2006-06-09T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","260,1,N,0026,1","99999,9,9,N","012000,1,N,1","+0183,1","+0150,1","10127,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00450,1,99,9,99,9","240,M,+0206,1","240,N,+0178,1",,,,,,,,,,,"99999,9,99999,9","1,1,011,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  09064 72295 32462 82605 10183 20150 30090 40127 51011 90550 333 10206 20178 555 90906;","Q01 100903APOSP "
"72295023174","2006-06-09T06:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0026,5","00305,5,M,N","011265,5,N,5","+0183,5","+0156,5","10128,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,"1,0,01,0,0,1,5",,,"51,5",,,,,,,"08,5,+00305,5,99,9",,,,,,"4,99,1,+00305,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5",,,,,,,"51,1",,,,,,,,,,,"MET11406/08/06 22:51:55 METAR KLAX 090650Z 25005KT 7SM -DZ OVC010 18/16 A2991 RMK AO2 DZB46 SLP128 P0000 T01830156 (BLB)",
"72295023174","2006-06-09T07:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00305,5,M,N","008047,5,N,5","+0178,5","+0156,5","10127,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,"1,0,01,0,0,1,5","0,0,00,1,0,1,5",,"10,5","51,5",,,,,,"08,5,+00305,5,99,9",,,,,,"4,99,1,+00305,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5",,,,,,,"10,1","51,1",,,,,,,,,,"MET13306/08/06 23:51:53 METAR KLAX 090750Z 00000KT 5SM -DZ BR OVC010 18/16 A2991 RMK AO2 SLP127 CIG 008V012 P0000 T01780156 402170178 (BLB)",
"72295023174","2006-06-09T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,2,5",,,,,,,,,,,,,,,,,,"AU,14,DZ  ,5","AU,13,BR  ,5","AU,08,HZ  ,5",,,,,,,,"01,5,24,5","08,5,24,5",,,,,,,,,,,,,,"240,M,+0217,5","240,N,+0178,5",,,,,,,,,"024,W,+0172,D,4","024,D,+0156,D,4",,,"10007,4,10122,4","10007,4,10112,4",,,,,,,,,"1,24,00805,270,1649,5","2,24,00760,270,1649,5","3,24,00362,999,9999,5","024,X,093,D,4","024,N,073,D,4","024,M,082,D,4","SOD77024 HR PRECIPITATION (IN):T     WEATHER(CODE):1,8  24 HR MAX TEMP (F):71 24 HR MAX TEMP TIME (LST):1403 24 HR MIN TEMP (F):64 24 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:29.550 MINIMUM SEA LEVEL PRESSURE:29.86 TIME OF OCCURRENCE:1754 PEAK WIND SPEED (MPH):18  PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):1649  FASTEST 2MIN SPEED (MPH):17 FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):1649 AVERAGE WIND SPEED (MPH):8.1  24 HR AVG TEMP (F):68 DEPART FROM NORMAL: +2  HEATING DEGREE DAYS:0   COOLING DEGREE DAYS:3   LATEST DAY MAX TEMP (0700-1900 LST):71  LATEST NIGHT MIN TEMP(1900-0800 LST):64 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    T    T    T    T    T    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    T","R01     N7GJS072R02     N7GKS075"
"72295023174","2006-06-09T08:13:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","999,9,C,0000,5","00244,5,M,N","006437,5,N,5","+0180,5","+0160,5","99999,9","01,0000,2,1",,,,,,,,,,,,,,,,,,,,,,"1,0,01,0,0,1,5","0,0,00,1,0,1,5",,"10,5","51,5",,,,,,"07,5,+00244,5,99,9","08,5,+00366,5,99,9",,,,,"3,99,1,+00244,5,9","4,99,1,+00366,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,"10,1","51,1",,,,,,,,,,"MET11306/09/06 00:15:34 SPECI KLAX 090813Z 00000KT 4SM -DZ BR BKN008 OVC012 18/16 A2992 RMK AO2 VIS W 2 1/2 P0000 (BLB)",
"72295023174","2006-06-09T08:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","350,5,N,0020,5","00244,5,M,N","006437,5,N,5","+0183,5","+0161,5","10125,5","01,0000,2,5","03,0000,2,1",,,,,,,,,,,,,,,,,,,,,"1,0,01,0,0,1,5","0,0,00,1,0,1,5",,"10,5","51,5",,,,,,"02,5,+00122,5,99,9","07,5,+00244,5,99,9","08,5,+00427,5,99,9",,,,"1,99,1,+00122,5,9","3,99,1,+00244,5,9","4,99,1,+00427,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5","8,9,002,9,+999,9",,,,,,"10,1","51,1",,,,,,,,,,"MET16106/09/06 00:51:55 METAR KLAX 090850Z 35004KT 4SM -DZ BR FEW004 BKN008 OVC014 18/16 A2991 RMK AO2 SLP125 VIS W 2 1/2 CIG 006V010 P0000 60000 T01830161 58002 (BLB)","Q01  00008PRCP03"
